wavelength,flux,model,sky
4596.211,40.647,36.883,13.806
4597.27,36.87,36.722,13.754
4598.329,38.969,37.168,13.63
4599.387,40.217,36.572,13.26
4600.447,40.127,36.924,13.395
4601.506,38.178,37.022,13.012
4602.566,42.597,35.655,13.166
4603.626,39.344,36.468,13.343
4604.686,37.424,36.644,13.288
4605.746,37.221,35.828,13.211
4606.807,37.902,35.565,13.246
4607.868,35.94,36.076,13.289
4608.929,35.408,36.283,13.479
4609.99,36.664,35.655,13.869
4611.052,35.991,35.316,13.763
4612.114,35.2,35.478,13.957
4613.176,34.592,35.903,14.111
4614.238,35.378,35.938,14.028
4615.301,35.771,35.636,13.987
4616.364,37.183,36.263,14.582
4617.427,34.354,36.508,14.474
4618.49,36.962,35.69,13.615
4619.553,35.054,36.128,13.613
4620.617,33.219,36.735,13.457
4621.681,37.429,35.744,13.564
4622.746,37.519,35.637,13.834
4623.81,35.133,35.874,14.055
4624.875,35.21,35.783,14.168
4625.94,34.465,35.102,14.047
4627.005,34.535,34.575,13.92
4628.071,36.327,34.852,13.937
4629.137,34.758,35.135,14.157
4630.203,32.964,34.861,14.046
4631.269,34.283,34.879,14.041
4632.335,32.86,35.265,14.046
4633.402,36.252,35.079,14.12
4634.469,32.751,34.232,14.045
4635.536,34.583,34.523,13.483
4636.604,32.397,34.566,13.511
4637.672,32.33,33.953,13.54
4638.74,34.379,33.221,13.277
4639.808,34.389,32.859,13.135
4640.876,32.333,32.842,13.227
4641.945,30.934,32.792,13.325
4643.014,29.768,33.087,13.135
4644.083,30.474,33.051,12.877
4645.153,32.164,33.393,12.925
4646.222,32.43,33.724,13.113
4647.292,32.74,33.668,12.882
4648.363,33.271,34.437,12.135
4649.433,32.305,34.401,12.17
4650.504,33.32,34.62,12.904
4651.575,34.095,34.891,13.327
4652.646,32.697,35.186,13.821
4653.717,34.665,35.531,13.624
4654.789,40.758,35.315,12.651
4655.861,33.012,35.18,12.833
4656.933,33.273,35.828,12.954
4658.006,31.828,35.17,13.151
4659.078,34.627,34.389,14.189
4660.151,33.561,35.261,14.609
4661.224,34.494,35.304,14.582
4662.298,35.98,35.005,14.216
4663.371,35.103,35.317,13.911
4664.445,34.267,35.641,13.718
4665.519,33.761,35.649,13.74
4666.594,34.237,35.649,13.657
4667.668,36.196,35.864,12.926
4668.743,35.561,35.889,12.439
4669.818,34.747,35.576,12.88
4670.894,37.558,35.251,13.349
4671.97,35.877,35.559,13.968
4673.045,37.175,36.288,14.262
4674.122,36.517,35.957,13.968
4675.198,36.052,35.733,14.437
4676.275,36.186,35.45,14.441
4677.351,39.833,35.195,13.719
4678.429,39.302,35.078,13.749
4679.506,36.488,35.08,13.873
4680.584,36.095,35.209,13.198
4681.661,37.799,35.73,12.871
4682.74,38.908,35.998,13.14
4683.818,39.52,35.661,13.269
4684.896,39.352,35.067,13.459
4685.975,36.036,34.545,13.583
4687.054,34.704,33.786,13.547
4688.134,37.257,33.41,13.596
4689.213,34.721,33.611,13.586
4690.293,35.617,33.808,13.325
4691.373,35.306,33.844,13.296
4692.454,35.828,33.765,12.977
4693.534,35.999,33.456,12.705
4694.615,34.591,34.202,13.035
4695.696,34.437,35.087,13.536
4696.778,34.792,35.048,13.705
4697.859,35.132,34.322,13.439
4698.941,33.38,34,13.346
4700.023,34.335,34.454,13.129
4701.106,33.159,34.071,12.636
4702.188,33.913,33.949,12.386
4703.271,35.399,33.543,11.98
4704.354,36.563,33.345,11.613
4705.437,35.797,33.757,11.92
4706.521,33.245,33.394,12.805
4707.605,34.061,34.195,13.085
4708.689,35.498,33.966,12.864
4709.773,33.766,33.338,12.965
4710.858,32.676,33.184,12.607
4711.943,32.365,33.261,12.772
4713.028,34.011,32.874,13.332
4714.113,33.183,33.014,13.03
4715.199,33.952,33.11,12.656
4716.285,32.168,32.655,12.725
4717.371,33.733,32.331,12.99
4718.457,34.3,32.568,13.503
4719.544,30.387,32.259,13.671
4720.63,33.698,32.531,13.847
4721.718,33.415,32.536,13.699
4722.805,32.124,33.042,13.571
4723.892,33.254,33.159,13.46
4724.98,34.731,32.224,13.53
4726.068,32.933,32.476,13.852
4727.157,31.8,32.441,13.796
4728.245,32.585,32.11,12.953
4729.334,32.618,31.712,12.697
4730.423,33.909,31.762,13.002
4731.513,30.983,32.322,12.688
4732.602,30.959,32.456,12.647
4733.692,30.87,32.465,12.822
4734.782,33.769,32.062,13.316
4735.872,33.805,31.876,14.035
4736.963,32.137,32.153,13.138
4738.054,30.816,32.387,13.244
4739.145,31.534,32.072,13.572
4740.236,32.672,32.276,13.857
4741.328,33.561,32.573,14.054
4742.42,33.197,32.715,13.862
4743.512,32.099,32.775,14.044
4744.604,35.167,32.642,14.118
4745.697,32.12,32.048,13.897
4746.79,32.156,32.522,13.872
4747.883,32.878,32.581,13.858
4748.976,32.126,32.615,13.86
4750.07,33.96,32.514,13.676
4751.164,32.665,32.311,13.622
4752.258,31.298,33.262,13.735
4753.352,32.29,33.12,13.746
4754.447,30.7,32.304,13.749
4755.542,32.538,31.829,13.579
4756.637,33.447,31.785,13.027
4757.732,32.413,31.888,12.85
4758.828,30.459,32.139,13.05
4759.924,32.083,31.136,13.085
4761.02,32.185,31.542,13.221
4762.116,30.492,32.194,13.109
4763.213,30.657,31.889,12.544
4764.31,31.753,31.299,12.005
4765.407,33.037,32.033,12.196
4766.504,32.619,32.916,12.029
4767.602,30.636,32.398,11.773
4768.7,30.032,31.746,12.24
4769.798,29.758,31.931,12.623
4770.897,29.481,32.524,12.765
4771.995,31.4,32.27,12.521
4773.094,32.273,30.793,12.281
4774.193,31.499,30.919,12.604
4775.293,31.269,31.567,13.092
4776.392,28.709,31.285,13.537
4777.492,28.625,30.64,13.664
4778.593,30.616,31.541,13.137
4779.693,32.872,31.689,12.586
4780.794,29.663,31.397,12.81
4781.895,29.796,31.379,13.48
4782.996,30.763,31.677,12.885
4784.097,29.992,31.739,12.653
4785.199,30.767,31.136,12.456
4786.301,31.067,30.776,12.496
4787.403,29.983,31.852,12.459
4788.506,31.577,32.151,12.516
4789.608,29.665,31.668,12.955
4790.711,29.346,31.799,12.575
4791.815,32.859,31.944,12.173
4792.918,31.859,32.242,12.407
4794.022,31.629,32.385,12.651
4795.126,31.41,32.345,12.764
4796.23,30.974,32.54,13.097
4797.334,29.871,33.029,13.308
4798.439,31.899,33.077,13.136
4799.544,35.06,33.504,12.633
4800.65,30.84,33.865,12.395
4801.755,30.622,33.511,12.393
4802.861,32.603,33.317,12.753
4803.967,32.253,33.94,13.236
4805.073,30.005,33.835,13.135
4806.18,31.218,33.659,12.985
4807.286,33.14,33.87,12.652
4808.393,35.746,33.607,11.671
4809.501,30.059,33.081,11.981
4810.608,32.916,33.182,12.188
4811.716,32.436,33.674,12.564
4812.824,33.087,33.526,12.989
4813.933,31.914,33.644,13.423
4815.041,32.476,33.742,13.474
4816.15,32.355,33.534,13.065
4817.259,32.956,33.518,13.255
4818.368,31.584,34.279,13.562
4819.478,32.413,33.836,13.251
4820.588,35.974,34.547,13.221
4821.698,37.273,34.801,13.667
4822.808,37.941,34.747,13.519
4823.919,37.023,35.223,12.715
4825.03,35.193,34.666,12.362
4826.141,38.186,35.536,12.392
4827.252,40.836,35.642,12.489
4828.364,37.329,35.217,12.584
4829.476,36.707,35.254,12.766
4830.588,40.181,35.687,12.775
4831.7,38.215,35.419,12.57
4832.813,40.614,35.866,12.663
4833.926,39.491,35.841,12.916
4835.039,41.012,35.938,13.108
4836.153,41.532,36.131,12.767
4837.266,38.517,36.072,12.697
4838.38,40.015,36.379,12.683
4839.494,40.159,36.214,12.608
4840.609,40.781,36.149,12.425
4841.724,39.9,36.197,12.104
4842.839,40.678,36.147,12.192
4843.954,40.012,35.732,12.39
4845.069,42.149,34.925,12.368
4846.185,39.102,35.118,12.197
4847.301,37.953,35.561,12.331
4848.417,39.684,35.622,12.401
4849.534,38.915,35.21,12.258
4850.651,39.245,34.878,12.198
4851.768,39.086,35.274,12.082
4852.885,39.694,34.939,12.108
4854.003,39.627,34.964,12.24
4855.12,36.752,35.318,12.183
4856.238,37.315,35.332,11.619
4857.357,35.393,34.91,11.067
4858.475,37.248,34.859,10.769
4859.594,35.327,34.357,10.781
4860.713,36.127,34.927,10.305
4861.833,37.357,35.025,9.259
4862.952,35.564,34.228,9.256
4864.072,35.907,33.735,9.901
4865.192,33.095,34.137,10.43
4866.313,34.194,34.294,10.63
4867.433,35.093,34.266,10.85
4868.554,35.41,34.019,11.47
4869.675,35.557,33.672,11.582
4870.797,32.511,33.321,11.309
4871.918,35.662,32.856,10.924
4873.04,34.939,32.919,10.411
4874.162,32.762,32.308,10.654
4875.285,34.393,32.47,11.332
4876.408,32.302,32.701,11.532
4877.531,31.564,32.016,11.658
4878.654,31.499,32.629,11.63
4879.777,32.821,33.08,11.869
4880.901,32.992,32.521,12.318
4882.025,30.488,32.133,12.458
4883.149,29.985,32.282,12.077
4884.274,32.61,32.238,11.635
4885.399,32.848,31.64,11.633
4886.524,29.833,31.559,11.611
4887.649,30.311,31.861,11.084
4888.774,31.701,31.461,11.078
4889.9,31.907,31.085,11.289
4891.026,30.896,31.293,11.093
4892.153,29.982,30.274,10.675
4893.279,29.448,30.29,11.157
4894.406,29.156,30.416,11.963
4895.533,29.993,30.835,12.174
4896.661,31.317,30.946,12.66
4897.788,30.964,30.484,12.729
4898.916,31.488,30.919,12.686
4900.044,30.403,30.274,12.806
4901.173,30.541,30.264,12.32
4902.301,30.459,30.043,12.071
4903.43,27.921,30.05,12.323
4904.559,28.068,30.74,12.154
4905.689,29.794,30.171,11.842
4906.819,29.357,30.556,12.255
4907.949,31.241,30.283,12.499
4909.079,29.746,30.281,12.356
4910.209,30.42,31.035,11.969
4911.34,31.925,31.49,11.34
4912.471,31.793,30.646,11.194
4913.602,32.109,30.788,11.609
4914.734,33.1,31.117,12.17
4915.866,32.012,31,12.482
4916.998,30.461,30.787,12.302
4918.13,32.303,31.072,11.919
4919.263,33.627,31.575,11.332
4920.395,31.365,31.361,10.567
4921.528,32.473,31.23,10.371
4922.662,34.728,31.446,10.572
4923.795,31.274,31.557,11.108
4924.929,31.64,31.377,11.951
4926.063,30.268,31.493,11.962
4927.198,30.953,30.94,11.727
4928.332,33.41,31.331,11.764
4929.467,29.669,31.715,11.936
4930.603,33.499,31.546,12.134
4931.738,28.947,31.429,12.227
4932.874,31.848,31.823,12.353
4934.01,30.438,31.762,11.88
4935.146,30.953,32.138,11.374
4936.282,32.331,32.46,11.549
4937.419,29.528,32.045,11.737
4938.556,29.461,31.503,11.641
4939.693,31.075,32.262,11.37
4940.831,32.911,31.24,10.868
4941.969,31.732,30.943,11.452
4943.107,31.445,30.879,12.142
4944.245,28.476,31.098,12.13
4945.384,29.633,31.539,11.966
4946.523,28.879,30.391,11.803
4947.662,28.706,30.519,11.854
4948.801,27.973,30.49,12.002
4949.941,28.47,30.188,12.104
4951.081,27.927,30.113,12.144
4952.221,28.64,30.14,11.988
4953.361,27.659,29.577,12.027
4954.502,27.517,29.946,12.565
4955.643,28.763,29.547,12.388
4956.784,27.896,28.908,11.776
4957.926,28.307,28.956,10.985
4959.067,27.918,29.459,10.176
4960.209,27.116,29.221,10.431
4961.352,27.028,29.297,11.303
4962.494,27.377,29.145,11.997
4963.637,27.848,29.466,12.429
4964.78,28.442,29.786,12.474
4965.923,28.281,29.264,12.467
4967.067,28.273,28.925,11.929
4968.211,28.062,29.679,12.116
4969.355,27.561,29.746,12.014
4970.499,26.744,29.831,11.975
4971.644,28.632,30.057,12.16
4972.789,28.498,29.736,12.129
4973.934,28.778,29.136,12.608
4975.079,29.202,29.365,12.923
4976.225,28.652,29.925,12.873
4977.371,29.255,30.098,12.995
4978.517,27.247,30.054,13.299
4979.664,31.045,30.222,13.517
4980.81,29.278,30.302,12.892
4981.957,29.984,30.376,13.542
4983.105,30.785,30.687,12.649
4984.252,31.536,30.571,13.002
4985.4,30.572,29.96,13.002
4986.548,30.957,29.283,13.138
4987.696,30.305,28.881,13.735
4988.845,30.143,30.034,13.754
4989.994,31.521,30.483,13.411
4991.143,30.909,30.581,13.11
4992.292,28.936,30.95,13.236
4993.442,30.181,31.424,12.818
4994.592,31.464,31.671,12.513
4995.742,31.705,32.222,12.529
4996.892,30.58,31.974,12.07
4998.043,31.831,31.694,11.87
4999.194,31.897,31.645,11.783
5000.345,29.574,31.68,11.452
5001.497,30.418,32.306,11.259
5002.649,32.208,32.705,10.98
5003.801,31.974,32.899,10.781
5004.953,31.924,32.859,10.681
5006.106,32.316,32.849,10.607
5007.258,30.887,32.917,10.673
5008.411,30.217,32.489,10.916
5009.565,32.764,32.395,10.892
5010.718,33.844,31.82,10.999
5011.872,30.432,31.925,11.194
5013.026,29.976,32.138,10.799
5014.181,30.261,31.564,10.367
5015.336,28.931,31.787,10.387
5016.491,28.858,31.719,10.515
5017.646,29.286,31.686,10.701
5018.801,27.37,31.952,10.307
5019.957,30.13,31.849,9.949
5021.113,30.548,31.16,10.408
5022.269,29.744,31.388,10.525
5023.426,28.167,31.91,10.616
5024.583,29.39,31.343,10.426
5025.74,28.913,31.071,10.728
5026.897,28.114,31.5,10.736
5028.055,28.368,31.662,10.4
5029.213,28.705,31.223,10.786
5030.371,28.072,31.434,11.092
5031.529,28.303,31.401,11.219
5032.688,28.139,31.557,11.087
5033.847,29.236,31.707,11.507
5035.006,30.836,31.409,11.575
5036.166,29.522,31.347,11.006
5037.325,29.826,31.393,10.368
5038.485,29.694,30.597,10.004
5039.646,30.621,30.813,10.332
5040.806,27.584,31.511,9.984
5041.967,28.132,30.992,9.483
5043.128,29.066,30.386,9.435
5044.289,28.483,30.741,10.135
5045.451,28.318,31.289,10.877
5046.613,29.571,31.81,11.329
5047.775,29.535,32.298,11.199
5048.938,30.393,32.49,10.75
5050.1,29.111,32.128,10.379
5051.263,30.946,32.448,10.292
5052.426,32.169,32.267,10.071
5053.59,29.888,32.44,10.213
5054.754,28.666,32.932,10.759
5055.918,30.297,32.973,10.952
5057.082,31.602,32.831,10.987
5058.247,30.974,32.433,11.218
5059.411,31.112,32.419,11.132
5060.577,32.089,32.783,10.98
5061.742,30.949,32.564,11.031
5062.908,30.999,31.684,11.293
5064.073,32.028,32.213,11.425
5065.24,32.479,33.256,11.269
5066.406,32.874,33.425,10.453
5067.573,32.415,33.391,10.067
5068.74,33.57,33.613,10.329
5069.907,31.894,33.784,10.959
5071.075,30.801,33.594,11.371
5072.242,30.596,33.275,11.143
5073.41,32.627,33.299,10.658
5074.579,31.792,33.124,10.341
5075.747,30.115,32.991,10.692
5076.916,32.393,33.217,10.808
5078.085,32.966,33.043,10.66
5079.255,32.165,33.6,10.474
5080.424,31.914,33.473,9.99
5081.594,32.033,33.479,9.997
5082.765,30.796,33.868,10.939
5083.935,32.229,33.971,11.527
5085.106,31.351,33.753,11.658
5086.277,32.527,34.112,11.88
5087.448,32.135,34.499,12.103
5088.62,33.37,34.514,11.957
5089.792,31.855,34.816,11.506
5090.964,34.627,35.828,11.079
5092.136,32.836,36.326,11.187
5093.309,33.892,36.364,11.143
5094.482,35.453,37.219,11.223
5095.655,37.319,37.65,11.355
5096.828,36.598,37.734,11.086
5098.002,36.474,38.17,10.591
5099.176,37.522,37.901,10.417
5100.35,38.185,37.482,9.769
5101.525,35.458,37.544,10.454
5102.7,39.309,37.388,11.252
5103.875,37.923,37.232,11.084
5105.05,40.429,37.686,10.456
5106.226,42.131,38.082,10.44
5107.402,40.5,38.036,10.829
5108.578,41.148,38.643,10.481
5109.754,40.89,39.851,10.15
5110.931,43.151,41.024,10.274
5112.108,44.308,41.627,10.39
5113.285,46.342,41.683,10.759
5114.463,45.642,41.792,11.024
5115.64,44.835,42.522,10.906
5116.818,44.514,42.729,10.784
5117.997,48.743,42.614,10.897
5119.175,45.995,43.111,10.991
5120.354,47.27,43.743,10.843
5121.533,48.317,44.345,11.043
5122.713,48.338,44.316,10.618
5123.892,47.515,44.216,10.154
5125.072,48.203,44.255,10.261
5126.253,48.525,43.894,9.869
5127.433,47.662,42.727,9.631
5128.614,46.225,42.192,9.865
5129.795,46.462,42.866,10.076
5130.976,45.845,42.648,10.043
5132.158,45.164,42.366,10.093
5133.34,45.055,43.133,10.407
5134.522,44.811,42.091,10.169
5135.704,43.674,41.594,10.187
5136.887,42.002,41.923,10.491
5138.07,42.73,41.81,10.361
5139.253,43.613,41.318,9.961
5140.437,42.143,41.379,9.636
5141.62,40.496,41.752,9.624
5142.804,41.161,41.425,9.689
5143.989,38.25,41.322,9.881
5145.173,39.314,42.065,10.148
5146.358,40.764,42.184,10.272
5147.543,40.365,40.994,10.168
5148.729,40.347,41.125,10.12
5149.914,41.283,40.367,10.515
5151.1,39.278,40.027,11.002
5152.286,37.419,39.824,10.912
5153.473,36.999,39.069,10.716
5154.66,36.919,37.91,11.049
5155.847,36.341,37.433,11.467
5157.034,35.662,37.484,11.178
5158.222,38.936,36.925,10.79
5159.41,37.042,36.472,11.03
5160.598,33.306,36.225,11.045
5161.786,33.957,35.687,10.509
5162.975,34.459,35.171,10.14
5164.164,34.34,34.963,10
5165.353,34.186,35.075,9.796
5166.542,33.08,34.826,9.282
5167.732,33.5,34.43,8.237
5168.922,33.101,34.374,7.474
5170.113,33.66,33.952,7.73
5171.303,32.04,32.676,8.505
5172.494,31.318,32.876,8.631
5173.685,32.582,33.187,7.626
5174.877,31.906,32.9,7.607
5176.068,33,32.564,8.996
5177.26,32.325,32.378,9.949
5178.453,32.465,33.351,10.105
5179.645,32.141,33.525,10.238
5180.838,32.589,33.258,10.315
5182.031,34.382,32.936,9.815
5183.224,32.264,32.727,8.754
5184.418,31.399,33.252,7.422
5185.612,31.277,33.241,6.868
5186.806,32.141,33.309,8.111
5188,32.448,33.257,9.689
5189.195,30.689,32.955,10.338
5190.39,31.727,32.689,10.56
5191.585,31.732,32.692,10.371
5192.781,31.892,32.471,9.603
5193.977,33.978,32.016,9.195
5195.173,33,32.098,9.413
5196.369,30.753,32.187,9.379
5197.566,29.465,31.619,9.626
5198.763,30.361,31.537,10.511
5199.96,31.33,31.577,11.452
5201.157,31.683,30.934,11.797
5202.355,31.006,30.886,11.508
5203.553,29.978,31.576,11.346
5204.752,30.048,31.831,11.337
5205.95,29.567,31.318,10.526
5207.149,30.327,31.922,9.46
5208.348,29.883,32.579,9.161
5209.547,29.64,32.155,9.292
5210.747,29.619,31.727,9.513
5211.947,29.156,32.203,10.401
5213.147,30.223,31.723,10.864
5214.348,29.446,31.782,10.829
5215.549,29.086,32.293,10.44
5216.75,30.889,32.204,9.98
5217.951,29.834,31.607,10.013
5219.153,28.617,31.489,10.273
5220.355,29.74,31.975,10.382
5221.557,28.848,31.361,10.536
5222.759,28.85,31.407,10.551
5223.962,31.355,31.194,10.429
5225.165,29.053,30.719,11.203
5226.368,27.221,30.747,10.986
5227.572,28.346,30.589,9.343
5228.776,28.245,30.187,8.796
5229.98,28.984,30.543,9.294
5231.184,28.005,30.574,9.554
5232.389,27.865,30.293,9.907
5233.594,28.033,30.186,10.237
5234.799,27.107,29.514,10.004
5236.004,29.791,30.222,9.544
5237.21,29.298,30.68,9.613
5238.416,26.164,30.125,10.175
5239.623,27.558,29.738,11.113
5240.829,29.508,30.317,11.555
5242.036,28.775,30.098,11.342
5243.243,26.996,29.655,10.704
5244.451,28.555,30.003,10.344
5245.658,28.886,30.104,9.97
5246.866,29.019,30.285,9.914
5248.075,28.843,31.042,9.907
5249.283,28.973,30.739,9.955
5250.492,30.14,30.878,9.93
5251.701,29.983,31.244,9.508
5252.91,31.44,31.297,9.135
5254.12,29.347,31.055,9.022
5255.33,28.555,30.805,10.164
5256.54,30.82,30.576,10.683
5257.751,29.284,30.693,11.358
5258.962,29.123,30.706,11.809
5260.173,28.618,30.793,11.24
5261.384,29.282,30.679,10.494
5262.596,30.385,30.158,10.006
5263.808,28.821,30.081,9.113
5265.02,30.266,30.43,8.799
5266.232,29.103,30.441,8.505
5267.445,28.566,30.489,8.363
5268.658,28.964,30.706,8.656
5269.871,28.041,30.921,8.608
5271.085,30.32,31.261,8.321
5272.299,29.668,31.356,8.707
5273.513,30.015,31.166,9.531
5274.727,30.564,31.392,9.926
5275.942,31.019,31.999,10.121
5277.157,28.98,32.229,10.649
5278.372,31.34,31.858,10.548
5279.588,31.605,32.383,10.113
5280.803,32.326,32.229,10.061
5282.019,29.748,32.25,9.872
5283.236,31.062,32.703,9.551
5284.453,30.784,32.809,9.283
5285.669,32.591,32.323,9.356
5286.887,32.614,31.662,9.656
5288.104,32.429,31.562,10.486
5289.322,31.318,31.617,10.442
5290.54,31.737,31.667,10.441
5291.758,32.038,31.886,10.532
5292.977,32.774,32.065,10.229
5294.196,33.389,31.905,9.75
5295.415,33.858,32.392,9.916
5296.634,33.19,32.779,10.313
5297.854,31.722,32.586,9.97
5299.074,32.637,32.265,9.466
5300.294,31.177,32.426,9.9
5301.515,32.896,32.558,10.078
5302.736,33.306,32.972,10.073
5303.957,31.364,33.086,9.653
5305.178,33.043,33.115,9.982
5306.4,32.034,33.591,10.543
5307.622,32.375,33.855,10.558
5308.844,36.196,33.345,10.42
5310.067,32.759,33.415,10.214
5311.29,34.686,33.724,10.146
5312.513,35.197,33.923,10.076
5313.736,34.391,34.049,10.21
5314.96,35.696,34.092,10.89
5316.184,34.159,34.753,10.91
5317.408,33.921,34.794,10.125
5318.633,35.372,34.996,9.837
5319.858,34.833,35.117,10.017
5321.083,35.432,34.811,10.142
5322.308,33.844,35.539,10.08
5323.534,36.004,35.417,10.027
5324.76,33.357,34.96,9.905
5325.986,34.313,35.072,9.674
5327.212,33.772,35.216,9.962
5328.439,34.447,34.935,9.348
5329.666,35.402,35.541,8.489
5330.893,35.516,35.69,8.733
5332.121,34.022,35.948,9.788
5333.349,36.082,35.553,10.428
5334.577,33.116,35.145,10.038
5335.806,35.197,35.546,9.884
5337.034,34.435,35.377,10.061
5338.263,35.043,35.457,10.024
5339.493,36.396,34.866,9.97
5340.722,34.699,34.395,9.738
5341.952,34.177,34.454,9.378
5343.182,34.929,34.482,9.299
5344.413,35.875,33.979,9.984
5345.644,34.281,33.912,10.248
5346.875,34.861,33.698,9.73
5348.106,34.37,33.883,9.693
5349.338,34.38,34.114,9.753
5350.569,33.236,33.754,9.826
5351.802,33.123,33.623,10.207
5353.034,33.505,33.927,9.94
5354.267,33.85,34.32,9.393
5355.5,33.624,34.483,10.306
5356.733,35,34.536,10.68
5357.967,34.141,34.614,10.521
5359.2,34.041,34.499,10.362
5360.435,34.523,34.927,10.179
5361.669,34.809,35.19,9.902
5362.904,34.89,34.856,9.77
5364.139,35.408,34.307,9.697
5365.374,33.16,34.303,9.434
5366.61,32.571,34.881,9.42
5367.845,34.078,34.403,9.294
5369.082,35.025,33.886,9.055
5370.318,35.608,34.272,9.371
5371.555,33.799,34.777,8.89
5372.792,34.829,34.315,8.704
5374.029,35.428,33.81,9.378
5375.266,32.68,34.459,9.894
5376.504,35.717,34.968,10.059
5377.742,35.78,34.825,9.995
5378.981,35.483,34.835,9.664
5380.22,36.09,35.579,9.748
5381.459,32.667,35.86,9.749
5382.698,34.194,35.421,9.585
5383.937,32.532,35.371,9.411
5385.177,35.072,34.978,9.389
5386.417,33.418,34.644,9.737
5387.658,34.828,35.035,9.993
5388.898,35.191,34.898,10.081
5390.139,35.84,34.871,9.565
5391.381,34.518,34.989,9.38
5392.622,34.759,34.713,9.472
5393.864,34.733,34.613,9.582
5395.106,35.903,34.986,9.346
5396.349,34.318,34.387,9.583
5397.591,35.145,34.651,9.414
5398.834,34.515,34.868,9.211
5400.078,35.068,34.65,9.47
5401.321,35.605,34.721,9.424
5402.565,35.523,35.19,9.336
5403.809,33.355,34.556,9.551
5405.054,34.473,34.81,9.155
5406.298,33.877,34.501,8.445
5407.543,34.172,33.975,8.404
5408.789,35.08,33.812,9.107
5410.034,32.435,33.981,9.407
5411.28,31.622,34.167,9.221
5412.526,34.47,34.278,9.298
5413.772,34.394,33.886,9.59
5415.019,32.264,34.092,9.807
5416.266,32.585,34.359,9.762
5417.513,33.02,33.723,9.95
5418.761,32.811,33.407,10.215
5420.009,31.539,32.962,10.25
5421.257,32.513,33.217,9.94
5422.505,32.544,33.45,9.627
5423.754,33.097,33.116,9.239
5425.003,31.529,32.821,9.007
5426.253,33.881,33.407,9.132
5427.502,32.17,32.415,9.438
5428.752,34.251,32.264,9.675
5430.002,32.65,32.211,9.37
5431.253,32.369,31.951,9.174
5432.503,31.4,32.01,9.288
5433.754,30.664,31.877,9.79
5435.006,31.654,31.503,9.417
5436.257,30.824,31.575,9.313
5437.509,31.01,31.862,10.086
5438.761,31.204,31.943,9.894
5440.014,35.34,31.798,9.689
5441.267,31.174,31.834,9.987
5442.52,31.702,31.787,10.403
5443.773,34.098,31.697,10.088
5445.027,32.175,31.986,9.755
5446.28,33.011,32.129,9.734
5447.535,31.866,31.789,9.438
5448.789,32.289,32.176,9.177
5450.044,30.83,32.257,9.776
5451.299,32.436,32.201,10.094
5452.554,33.079,32.389,10.196
5453.81,33.468,32.691,10.187
5455.066,32.472,32.759,9.705
5456.322,33.884,32.676,9.456
5457.579,34.937,32.733,9.462
5458.835,33.001,33.162,9.8
5460.092,32.024,33.456,12.803
5461.35,34.212,33.287,19.537
5462.608,33.616,32.987,24.935
5463.865,34.106,33.228,21.599
5465.124,33.759,33.398,14.355
5466.382,33.123,33.302,11.158
5467.641,33.818,33.085,10.694
5468.9,33.575,32.866,10.155
5470.16,32.648,32.703,10.188
5471.419,31.797,32.604,9.965
5472.679,34.168,32.255,10.293
5473.94,35.2,32.197,10.15
5475.2,32.14,31.991,10.069
5476.461,32.417,31.864,9.599
5477.722,33.936,32.102,8.951
5478.984,31.912,31.807,9.11
5480.245,30.779,31.666,9.422
5481.507,31.858,31.495,9.779
5482.77,30.899,31.255,10.051
5484.032,33.991,30.8,10.049
5485.295,31.869,30.393,10.771
5486.558,30.09,30.846,10.953
5487.822,31.646,30.513,10.36
5489.086,32.094,30.44,9.923
5490.35,29.026,30.581,10.028
5491.614,31.282,30.674,9.884
5492.879,31.763,30.738,9.785
5494.144,31.633,30.755,9.797
5495.409,30.877,30.298,9.675
5496.674,30.347,30.515,9.595
5497.94,31.363,30.941,9.637
5499.206,31.635,30.936,9.598
5500.473,30.907,30.604,9.781
5501.739,30.037,30.638,9.855
5503.006,29.952,30.766,9.399
5504.273,31.973,30.368,9.508
5505.541,31.183,29.809,9.783
5506.809,30.361,29.562,9.619
5508.077,31.278,29.545,9.514
5509.345,30.361,29.258,9.614
5510.614,29.947,29.549,9.915
5511.883,31.095,29.577,9.692
5513.152,27.894,29.856,9.776
5514.422,30.723,30.286,9.899
5515.692,30.284,30.333,9.98
5516.962,30.608,30.323,9.93
5518.233,30.141,30.016,9.923
5519.503,30.273,29.503,9.885
5520.774,32.375,29.51,10.02
5522.046,30.895,29.895,10.489
5523.317,30.839,30.133,10.52
5524.589,33.028,30.474,10.226
5525.862,31.8,30.461,10.053
5527.134,29.412,30.258,9.963
5528.407,29.989,30.217,10.339
5529.68,31.197,30.279,9.936
5530.953,30.118,30.086,9.407
5532.227,31.455,29.481,9.411
5533.501,32.837,28.768,9.7
5534.775,32.038,28.633,9.463
5536.05,30.111,28.348,9.769
5537.325,28.307,27.686,9.741
5538.6,29.245,27.268,9.962
5539.875,29.419,27.588,9.765
5541.151,27.074,28.105,9.786
5542.427,28.716,27.569,10.183
5543.704,28.708,27.508,10.803
5544.98,29.633,27.682,11.199
5546.257,28.53,27.071,11.482
5547.534,30.147,27.034,11.123
5548.812,30.134,26.879,10.002
5550.09,24.423,26.779,10.35
5551.368,27.904,26.623,10.417
5552.646,29.938,26.684,9.762
5553.925,26.944,27.143,9.845
