wavelength,flux,model,sky
4601.506,78.316,77.856,12.964
4602.566,79.387,76.954,12.354
4603.626,78.418,77.554,12.452
4604.686,76.571,77.053,13.221
4605.746,77.647,77.593,13.485
4606.807,75.595,78.438,13.325
4607.868,77.436,78.621,13.379
4608.929,78.326,77.485,13.544
4609.99,78.288,76.812,13.695
4611.052,73.921,78.314,13.684
4612.114,72.023,77.686,13.578
4613.176,76.556,77.509,13.533
4614.238,75.746,77.17,13.191
4615.301,75.253,76.539,12.746
4616.364,76.238,76.15,13.106
4617.427,73.088,76.374,13.24
4618.49,73.075,76.762,13.127
4619.553,76.896,76.689,12.659
4620.617,69.524,76.466,12.919
4621.681,73.664,75.88,13.315
4622.746,71.165,75.569,13.154
4623.81,70.39,76.124,13.162
4624.875,76.902,75.3,13.192
4625.94,70.801,75.641,12.934
4627.005,70.133,74.69,13.286
4628.071,68.795,74.27,13.571
4629.137,67.671,75.21,13.421
4630.203,69.583,75.309,13.366
4631.269,69.309,74.692,13.421
4632.335,66.644,74.905,13.293
4633.402,67.413,75.705,13.268
4634.469,69.544,74.845,13.403
4635.536,67.071,73.181,13.33
4636.604,68.297,73.729,12.877
4637.672,68.199,74.143,12.807
4638.74,69.388,74.015,13.025
4639.808,68.423,73.029,12.728
4640.876,70.167,72.905,12.509
4641.945,69.066,73.265,13.101
4643.014,67.429,72.375,13.612
4644.083,66.64,72.922,13.046
4645.153,67.357,72.239,12.819
4646.222,66.104,71.83,12.927
4647.292,68.668,72.329,12.122
4648.363,66.889,72.704,12.109
4649.433,68.203,72.116,12.8
4650.504,70.005,72.414,12.713
4651.575,68.284,72.855,12.9
4652.646,67.122,73.36,13.259
4653.717,67.6,73.433,13.122
4654.789,67.68,72.723,13.271
4655.861,64.915,72.27,13.802
4656.933,64.731,74.186,13.679
4658.006,66.979,72.875,13.631
4659.078,65.773,73.34,14.229
4660.151,70.017,72.852,14.802
4661.224,69.636,71.033,14.844
4662.298,70.205,72.102,14.443
4663.371,70.86,72.435,14.679
4664.445,64.912,71.233,14.926
4665.519,66.448,71.021,14.215
4666.594,63.513,70.864,13.821
4667.668,66.95,70.764,13.768
4668.743,61.728,71.725,14.043
4669.818,62.298,70.395,14.353
4670.894,67.536,70.845,14.95
4671.97,65.922,72.126,15.586
4673.045,64.16,72.192,15.61
4674.122,65.275,71.792,15.513
4675.198,64.806,72.686,15.135
4676.275,65.893,71.982,15.094
4677.351,65.963,72.579,15.438
4678.429,65.745,71.909,15.069
4679.506,70.733,71.344,13.917
4680.584,64.072,71.897,13.762
4681.661,63.099,71.672,14.251
4682.74,66.916,69.805,14.145
4683.818,64.337,69.76,13.794
4684.896,64.414,69.662,13.383
4685.975,66.399,69.579,13.453
4687.054,66.276,70.446,13.824
4688.134,65.301,71.826,13.511
4689.213,63.562,71.713,13.562
4690.293,66.476,71.237,13.507
4691.373,66.938,71.121,12.955
4692.454,64.709,70.863,13.218
4693.534,66.107,70.446,13.542
4694.615,66.729,70.219,13.384
4695.696,66.223,69.386,13.423
4696.778,66.676,71.325,13.407
4697.859,66.689,70.896,13.691
4698.941,68.543,70.377,13.613
4700.023,67.673,71.36,12.942
4701.106,65.621,71.434,12.728
4702.188,64.721,71.733,13.085
4703.271,63.663,72.127,12.525
4704.354,69.297,71.014,11.84
4705.437,65.961,70.829,12.236
4706.521,67.223,71.757,12.588
4707.605,67.911,71.621,12.925
4708.689,72.565,73.416,12.925
4709.773,70.61,73.675,12.98
4710.858,72.38,73.298,12.73
4711.943,70.604,73.201,13.088
4713.028,71.509,73.092,13.639
4714.113,71.229,72.679,13.679
4715.199,66.786,73.46,13.521
4716.285,70.008,73.975,13.224
4717.371,70.714,73.343,13.204
4718.457,69.098,72.558,13.602
4719.544,71.415,72.696,13.64
4720.63,71.35,73.537,13.403
4721.718,69.86,73.655,13.315
4722.805,69.94,73.348,13.465
4723.892,72.218,73.165,13.246
4724.98,74.056,73.244,13.353
4726.068,71.883,73.948,13.989
4727.157,73.759,75.104,13.671
4728.245,75.108,74.586,12.954
4729.334,74.369,74.729,13.399
4730.423,72.486,74.78,13.77
4731.513,77.474,75.479,12.698
4732.602,80.911,76.008,13.068
4733.692,75.508,75.053,13.815
4734.782,74.882,76.449,13.761
4735.872,79.777,76.552,13.952
4736.963,76.351,76.442,13.725
4738.054,74.911,76.118,13.829
4739.145,77.492,75.79,14.406
4740.236,75.87,76.299,14.501
4741.328,76.844,76.802,14.658
4742.42,79.593,77.826,14.984
4743.512,82.653,77.565,14.953
4744.604,85.027,77.232,14.849
4745.697,81.979,78.22,14.701
4746.79,82.697,79.487,14.148
4747.883,88.404,78.488,13.936
4748.976,85.366,77.823,13.971
4750.07,84.276,78.212,13.848
4751.164,85.391,77.683,13.19
4752.258,81.524,75.797,13.678
4753.352,81.865,74.958,14.521
4754.447,78.507,76.589,14.732
4755.542,82.048,76.521,13.789
4756.637,78.695,76.439,13.34
4757.732,80.041,75.938,13.268
4758.828,78.773,75.089,12.901
4759.924,79.404,75.14,12.786
4761.02,81.508,74.679,13.049
4762.116,77.936,74.076,13.231
4763.213,75.914,75.635,12.596
4764.31,77.133,75.925,11.901
4765.407,75.399,74.291,11.616
4766.504,77.071,74.139,11.688
4767.602,75.609,73.66,11.741
4768.7,75.335,74.358,12.291
4769.798,77.484,73.9,12.694
4770.897,76.64,73.008,12.483
4771.995,77.058,72.904,12.565
4773.094,76.066,73.249,12.789
4774.193,73.716,73.356,12.749
4775.293,72.749,73.097,12.709
4776.392,71.249,72.401,12.689
4777.492,68.912,72.136,12.875
4778.593,68.468,71.716,13.158
4779.693,68.095,70.275,13.387
4780.794,66.545,70.837,13.825
4781.895,66.558,70.174,13.806
4782.996,67.637,70.725,13.36
4784.097,70.397,70.627,12.769
4785.199,72.817,69.65,12.152
4786.301,67.881,70.367,12.615
4787.403,62.91,70.625,13.142
4788.506,65.671,70.26,12.804
4789.608,66.368,69.806,12.644
4790.711,69.062,69.77,12.597
4791.815,65.773,69.625,12.717
4792.918,63.771,68.82,12.963
4794.022,65.36,69.247,12.897
4795.126,64.856,70.047,13.223
4796.23,63.124,68.532,13.393
4797.334,65.28,67.577,12.946
4798.439,65.351,67.728,13.114
4799.544,62.001,66.44,13.275
4800.65,64.074,67.045,12.856
4801.755,65.289,67.596,12.718
4802.861,62.758,67.868,12.523
4803.967,63.766,67.567,12.733
4805.073,59.368,67.072,13.475
4806.18,64.932,66.879,12.956
4807.286,59.623,65.814,12.872
4808.393,60.447,67.153,12.651
4809.501,65.303,67.506,12.34
4810.608,64.017,66.499,12.676
4811.716,65.794,65.964,12.811
4812.824,63.817,66.593,12.564
4813.933,61.764,66.001,12.53
4815.041,63.751,65.702,12.666
4816.15,61.005,66.455,12.951
4817.259,62.523,66.717,13.234
4818.368,62.757,66.691,13.339
4819.478,64.85,67.444,13.251
4820.588,60.607,65.482,13.339
4821.698,63.223,64.863,13.501
4822.808,58.497,65.605,13.489
4823.919,61.492,65.438,13.353
4825.03,63.695,64.907,12.631
4826.141,63.376,66.022,12.855
4827.252,62.008,65.352,13.256
4828.364,59.298,65.299,13.421
4829.476,60.912,64.955,13.665
4830.588,62.464,63.972,13.401
4831.7,60.539,63.721,13.175
4832.813,58.337,64.919,12.965
4833.926,58.305,64.077,12.947
4835.039,57.137,63.77,13.138
4836.153,58.478,64.395,13.481
4837.266,59.917,64.269,13.331
4838.38,56.195,64.025,13.585
4839.494,61.485,64.866,13.242
4840.609,61.819,62.563,13.019
4841.724,57.588,65.108,13.304
4842.839,59.961,64.489,12.405
4843.954,57.497,62.622,12.769
4845.069,60.691,63.032,12.797
4846.185,56.354,63.893,12.762
4847.301,54.867,63.222,13.505
4848.417,57.462,63.337,12.913
4849.534,61.356,62.664,11.867
4850.651,57.289,62.408,12.189
4851.768,57.956,62.881,12.895
4852.885,57.366,62.561,13.025
4854.003,59.217,62.57,12.317
4855.12,58.202,62.761,11.902
4856.238,58.763,62.434,11.654
4857.357,56.699,61.881,11.237
4858.475,56.369,61.75,11.521
4859.594,55.739,62.052,11.116
4860.713,55.643,61.798,10.376
4861.833,55.403,61.92,10.495
4862.952,54.103,61.436,11.151
4864.072,54.926,61.406,11.045
4865.192,53.637,61.853,11.073
4866.313,54.978,61.413,11.163
4867.433,57.707,61.41,11.09
4868.554,54.507,61.661,11.409
4869.675,56.861,61.62,11.614
4870.797,58.432,61.654,11.71
4871.918,55.344,61.896,11.747
4873.04,57.973,61.909,11.126
4874.162,57.271,61.618,11.178
4875.285,59.651,60.293,11.503
4876.408,54.32,60.484,12.099
4877.531,52.72,60.783,12.304
4878.654,54.027,60.309,12.436
4879.777,54.226,60.27,12.394
4880.901,56.826,59.922,12.538
4882.025,55.532,60.81,12.807
4883.149,57.069,61.498,12.271
4884.274,55.697,61.443,12.411
4885.399,55.491,60.873,12.278
4886.524,57.504,60.569,11.392
4887.649,58.734,61.862,11.619
4888.774,55.806,61.77,11.657
4889.9,57.757,61.546,11.648
4891.026,59.029,60.894,12.049
4892.153,59.284,59.951,11.68
4893.279,59.849,60.126,11.46
4894.406,57.279,61.14,12.019
4895.533,56.27,61.403,12.644
4896.661,58.025,61.262,13.025
4897.788,58.913,61.922,13.558
4898.916,55.731,62.789,13.61
4900.044,55.214,62.411,12.738
4901.173,58.975,62.541,12.147
4902.301,59.28,61.215,12.562
4903.43,60.176,61.054,12.404
4904.559,58.89,60.866,12.443
4905.689,56.542,60.404,12.791
4906.819,58.915,61.441,13.29
4907.949,56.506,61.967,13.25
4909.079,56.335,62.495,12.865
4910.209,57.197,62.081,12.459
4911.34,58.647,61.912,12.342
4912.471,57.443,62.488,12.35
4913.602,56.395,62.421,12.404
4914.734,55.864,61.316,13.492
4915.866,57.844,61.715,13.667
4916.998,58.117,61.705,13.056
4918.13,59.479,61.442,13.078
4919.263,57.287,61.605,12.02
4920.395,56.671,61.637,11.035
4921.528,56.902,60.845,10.622
4922.662,59.848,61.609,10.763
4923.795,56.851,60.834,12.032
4924.929,53.695,59.7,12.872
4926.063,61.001,60.147,12.681
4927.198,57.499,61.417,12.598
4928.332,56.402,61.189,12.899
4929.467,55.591,60.491,12.911
4930.603,56.859,60.977,12.703
4931.738,58.414,61.06,12.644
4932.874,55.593,60.331,13.115
4934.01,57.315,60.731,12.302
4935.146,57.481,61.809,11.889
4936.282,58.73,60.612,12.304
4937.419,57.704,60.731,12.557
4938.556,57.491,60.813,12.738
4939.693,56.984,60.295,11.861
4940.831,58.038,61.124,11.07
4941.969,58.075,61.063,11.622
4943.107,57.005,60.282,12.615
4944.245,56.106,60.214,12.817
4945.384,55.512,60.331,12.894
4946.523,57.474,60.059,12.449
4947.662,56.852,59.69,12.578
4948.801,58.579,59.312,13.134
4949.941,58.977,60.859,12.996
4951.081,57.636,60.872,12.856
4952.221,57.218,60.649,12.883
4953.361,58.418,61.293,13.146
4954.502,58.797,61.491,13.768
4955.643,57.965,62.055,13.415
4956.784,57.412,62.379,12.349
4957.926,58.551,62.343,11.455
4959.067,60.364,62.253,10.914
4960.209,57.001,62.502,11.585
4961.352,56.888,62.682,13.19
4962.494,57.077,61.2,13.428
4963.637,59.302,61.357,13.239
4964.78,62.589,62.699,12.876
4965.923,60.935,62.252,12.7
4967.067,60.884,60.87,13.22
4968.211,59.515,62.097,13.236
4969.355,60.448,62.946,13.403
4970.499,62.191,63.095,13.495
4971.644,59.549,63.173,13.24
4972.789,58.927,63.7,14.099
4973.934,62.246,64.022,14.903
4975.079,58.864,62.77,15.542
4976.225,61.279,60.635,15.993
4977.371,58.817,61.736,16.306
4978.517,60.897,62.136,16.085
4979.664,59.245,62.022,17.122
4980.81,62.305,62.46,18.177
4981.957,62.407,62.87,18.624
4983.105,60.916,63.575,18.524
4984.252,62.684,63.929,18.419
4985.4,62.645,63.596,18.598
4986.548,61.157,64.171,18.694
4987.696,60.339,64.91,18.576
4988.845,60.251,63.951,18.257
4989.994,63.432,65.215,16.948
4991.143,65.132,66.148,15.58
4992.292,65.244,65.564,15.914
4993.442,66.012,66.305,15.909
4994.592,65.787,68.248,15.04
4995.742,63.439,68.12,14.285
4996.892,65.922,68.323,13.91
4998.043,73.349,70.008,14.092
4999.194,73.384,69.249,13.543
5000.345,69.407,69.311,12.934
5001.497,70.18,71.048,13.079
5002.649,69.609,70.542,12.833
5003.801,70.891,70.04,12.982
5004.953,73.769,71.21,12.727
5006.106,70.443,70.744,12.271
5007.258,71.982,70.378,11.981
5008.411,75.147,71.774,11.526
5009.565,74.689,72.992,12.893
5010.718,78.094,72.108,13.378
5011.872,77.082,72.966,11.905
5013.026,79.159,75.126,11.71
5014.181,77.054,76.983,11.699
5015.336,79.537,77.621,11.438
5016.491,81.38,77.547,11.38
5017.646,87.359,78.545,11.282
5018.801,85.693,80.158,11.632
5019.957,85.138,79.814,12.042
5021.113,86.234,80.028,12.131
5022.269,93.296,81.66,12.31
5023.426,90.978,82.429,11.476
5024.583,93.088,83.87,11.485
5025.74,91.166,83.944,11.606
5026.897,92.409,82.085,11.58
5028.055,89.865,81.858,11.77
5029.213,82.114,82.346,11.37
5030.371,85.45,79.251,11.376
5031.529,85.795,77.811,12.137
5032.688,83.499,78.993,12.552
5033.847,86.908,78.885,12.295
5035.006,82.758,78.498,11.946
5036.166,78.981,78.272,11.559
5037.325,82.713,76.962,11.263
5038.485,80.278,77.83,11.349
5039.646,78.404,77.802,11.547
5040.806,79.796,76.096,11.171
5041.967,81.901,76.089,10.305
5043.128,80.106,77.728,10.317
5044.289,76.298,77.363,11.333
5045.451,82.874,77.157,12.081
5046.613,81.962,77.699,11.882
5047.775,84.549,79.409,11.789
5048.938,82.766,79.96,11.876
5050.1,83.906,78.865,11.674
5051.263,83.728,77.979,11.655
5052.426,83.817,76.607,11.431
5053.59,82.068,77.778,11.355
5054.754,73.79,76.985,11.741
5055.918,75.232,74.414,12.032
5057.082,71.763,72.362,12.005
5058.247,71.843,72.043,11.969
5059.411,70.563,73.293,12.069
5060.577,70.733,71.8,12.08
5061.742,68.416,70.15,12.175
5062.908,66.428,70.112,12.388
5064.073,66.569,69.975,12.396
5065.24,64.01,67.474,12.265
5066.406,65.554,66.11,12.306
5067.573,65.954,66.642,12.258
5068.74,63.467,66.357,12.172
5069.907,63.051,66.134,12.392
5071.075,62.349,66.305,13.268
5072.242,61.634,65.328,13.347
5073.41,64.313,64.42,12.224
5074.579,63.749,64.536,11.447
5075.747,62.474,64.222,11.534
5076.916,62.459,63.607,12.134
5078.085,59.288,63.474,12.154
5079.255,61.149,63.746,11.548
5080.424,62.003,63.298,11.138
5081.594,60.774,63.234,11.721
5082.765,65.477,62.404,12.988
5083.935,63.521,61.895,14.002
5085.106,60.375,62.955,14.407
5086.277,61.228,64.175,14.929
5087.448,60.565,61.94,15.824
5088.62,59.769,62.356,15.49
5089.792,58.667,62.435,14.364
5090.964,58.589,61.78,13.182
5092.136,58.871,61.562,12.357
5093.309,59.969,61.794,12.079
5094.482,58.758,61.389,12.345
5095.655,58.048,60.935,12.127
5096.828,58.196,60.255,12.083
5098.002,57.115,60.647,12.11
5099.176,57.085,61.315,11.924
5100.35,57.533,60.319,11.813
5101.525,58.537,60.704,12.33
5102.7,58.743,59.91,12.694
5103.875,58.824,60.377,12.162
5105.05,58.016,60.791,11.961
5106.226,58.79,60.138,11.789
5107.402,60.623,60.176,11.206
5108.578,58.121,61.551,11.16
5109.754,59.034,61.043,11.796
5110.931,58.196,60.037,11.581
5112.108,58.952,59.652,11.209
5113.285,58.813,59.278,11.882
5114.463,58.48,58.232,12.132
5115.64,58.766,58.712,11.598
5116.818,57.443,59.923,12.032
5117.997,57.066,59.178,12.407
5119.175,55.36,59.144,12.611
5120.354,56.525,59.872,12.462
5121.533,54.84,58.421,12.069
5122.713,57.578,59.162,11.871
5123.892,56.118,59.53,11.277
5125.072,56.354,59.426,10.842
5126.253,57.102,58.708,11.052
5127.433,56.068,57.677,11.183
5128.614,56.793,57.469,11.168
5129.795,56.576,58.579,10.829
5130.976,57.364,58.697,10.849
5132.158,55.319,58.364,11.507
5133.34,54.747,57.805,11.398
5134.522,57.085,57.221,11.209
5135.704,56.124,57.292,11.752
5136.887,53.952,58.231,12.056
5138.07,56.182,58.027,11.722
5139.253,56.503,56.779,11.18
5140.437,55.318,56.889,11.032
5141.62,57.77,57.865,10.848
5142.804,56.378,56.933,10.841
5143.989,52.66,56.554,11.162
5145.173,58.394,56.959,11.587
5146.358,56.934,57.089,12.128
5147.543,55.639,57.321,11.935
5148.729,58.19,57.602,11.811
5149.914,57.457,57.671,12.77
5151.1,56.58,59.378,13.141
5152.286,54.934,58.085,13.443
5153.473,56.52,58.5,13.808
5154.66,55.099,58.952,14.627
5155.847,56.869,57.758,14.752
5157.034,55.323,56.934,14.469
5158.222,58.023,56.395,13.41
5159.41,56.572,56.284,12.85
5160.598,57.547,56.889,12.494
5161.786,54.315,57.077,12.266
5162.975,56.406,56.846,12.097
5164.164,56.93,57.212,11.366
5165.353,53.779,56.791,10.908
5166.542,55.144,57.215,10.726
5167.732,54.665,57.883,10.097
5168.922,58.658,57.79,8.895
5170.113,54.935,57.559,9.309
5171.303,54.721,58.364,10.179
5172.494,56.384,58.235,9.587
5173.685,57.006,57.579,8.873
5174.877,59.577,58.116,9.208
5176.068,56.141,58.914,10.377
5177.26,58.76,58.739,11.171
5178.453,57.207,58.067,11.625
5179.645,56.789,58.271,11.732
5180.838,55.583,57.36,11.818
5182.031,57.912,58.075,11.26
5183.224,57.756,59.051,9.96
5184.418,56.909,58.537,8.57
5185.612,57.603,57.449,8.344
5186.806,58.394,57.462,9.841
5188,55.166,58.195,11.253
5189.195,58.604,57.758,12.119
5190.39,53.845,57.673,12.159
5191.585,56.577,58.424,11.709
5192.781,55.683,58.081,11.351
5193.977,57.44,57.177,10.941
5195.173,57.924,58.197,11.095
5196.369,55.194,59.388,11.493
5197.566,54.439,58.925,11.899
5198.763,59.326,57.546,12.906
5199.96,58.746,57.492,14.228
5201.157,59.033,58.083,14.293
5202.355,56.427,58.005,14.003
5203.553,56.273,57.117,13.628
5204.752,54.637,57.405,12.882
5205.95,54.079,58.91,11.531
5207.149,57.433,59.218,10.676
5208.348,55.95,58.462,10.895
5209.547,56.947,58.841,11.015
5210.747,57.151,59.332,11.346
5211.947,56.091,59.097,12.098
5213.147,55.61,58.811,12.24
5214.348,57.26,59.372,12.189
5215.549,55.466,59.277,11.908
5216.75,58.424,59.873,11.154
5217.951,59.857,60.804,11.086
5219.153,55.791,61.025,11.625
5220.355,55.325,60.278,12.459
5221.557,56.068,59.432,12.53
5222.759,55.125,59.446,12.029
5223.962,57.075,60.243,12.247
5225.165,56.087,59.937,12.763
5226.368,56.129,59.463,12.326
5227.572,55.592,59.39,11.244
5228.776,56.172,59.01,10.351
5229.98,56.563,59.668,10.593
5231.184,54.818,60.756,11.747
5232.389,56.124,59.896,12.415
5233.594,57.484,59.306,12.173
5234.799,55.247,59.807,12.208
5236.004,54.912,59.452,12.039
5237.21,55.361,59.689,11.591
5238.416,57.895,58.306,12.072
5239.623,58.174,58.179,13.73
5240.829,55.386,58.521,14.162
5242.036,54.765,58.187,12.892
5243.243,55.064,57.983,12.56
5244.451,53.427,58.033,12.473
5245.658,53.656,57.673,11.743
5246.866,55.09,58.454,11.317
5248.075,56.962,58.242,11.654
5249.283,56.038,57.236,11.789
5250.492,54.001,58.289,11.612
5251.701,54.417,58.58,11.902
5252.91,53.895,59.51,11.766
5254.12,56.136,58.668,11.297
5255.33,56.125,58.032,11.817
5256.54,56.901,58.512,12.88
5257.751,57.929,58.247,13.878
5258.962,56.645,58.645,14.084
5260.173,56.832,59.455,13.012
5261.384,55.002,59.101,12.093
5262.596,56.268,58.566,11.487
5263.808,57.872,58.49,10.753
5265.02,54.452,58.142,10.043
5266.232,54.674,58.114,9.9
5267.445,54.974,58.151,9.922
5268.658,57.17,57.93,10.03
5269.871,57.254,58.139,10.014
5271.085,55.428,58.412,10.097
5272.299,55.212,57.787,10.502
5273.513,59.593,58.062,10.726
5274.727,54.439,58.04,11.254
5275.942,55.759,58.513,11.71
5277.157,54.141,59.337,12.459
5278.372,56.849,59.641,12.713
5279.588,55.649,59.23,11.931
5280.803,57.323,59.557,11.783
5282.019,56.865,58.973,11.44
5283.236,54.483,57.915,11.277
5284.453,56.982,58.37,10.849
5285.669,53.135,59.449,10.493
5286.887,54.612,58.468,11.639
5288.104,54.2,58.157,12.303
5289.322,54.188,58.084,11.977
5290.54,56.85,58.317,11.651
5291.758,58.394,58.586,11.892
5292.977,57.298,58.365,11.973
5294.196,54.637,57.889,12.335
5295.415,55.807,59.017,12.26
5296.634,54.576,59.823,11.924
5297.854,55.855,59.273,11.846
5299.074,56.897,58.687,11.738
5300.294,55.882,58.149,12.389
5301.515,56.715,56.917,12.09
5302.736,56.738,57.93,11.665
5303.957,53.131,57.635,11.749
5305.178,54.262,56.204,12
5306.4,57.105,56.683,12.213
5307.622,57.311,58.005,12.29
5308.844,56.79,56.477,12.479
5310.067,57.337,56.603,12.25
5311.29,57.45,57.601,12.205
5312.513,56.067,57.448,12.57
5313.736,56.394,56.349,12.802
5314.96,54.838,55.741,12.68
5316.184,55.949,56.431,12.239
5317.408,56.954,57.014,11.942
5318.633,54.977,56.568,11.892
5319.858,56.033,55.723,12.284
5321.083,56.208,55.892,12.292
5322.308,53.904,56.986,12.05
5323.534,52.552,57.227,12.147
5324.76,54.127,56.038,12.069
5325.986,55.781,54.804,11.82
5327.212,52.897,55.617,11.964
5328.439,53.659,56.879,11.573
5329.666,52.927,56.522,10.336
5330.893,53.415,54.905,10.891
5332.121,54.653,54.643,11.372
5333.349,55.763,55.931,11.712
5334.577,55.731,57.077,12.106
5335.806,56.675,56.257,12.088
5337.034,53.949,55.367,12.132
5338.263,58.335,57.229,12.38
5339.493,55.155,56.681,12.584
5340.722,53.074,56.136,12.701
5341.952,55.654,56.846,12.259
5343.182,55.132,57.186,12.242
5344.413,55.325,56.161,12.276
5345.644,55.17,55.249,12.132
5346.875,55.298,56.212,12.18
5348.106,55.435,55.838,11.696
5349.338,57.24,56.695,12.037
5350.569,57.515,56.921,12.632
5351.802,60.388,55.652,13.297
5353.034,57.281,55.656,13.118
5354.267,57.785,57.212,12.124
5355.5,54.632,56.604,12.732
5356.733,59.147,56.877,14.147
5357.967,54.959,56.835,14.198
5359.2,56.895,55.778,13.066
5360.435,55.801,55.906,12.679
5361.669,58.761,56.834,12.229
5362.904,56.621,56.391,11.655
5364.139,54.194,55.21,11.6
5365.374,59.053,55.17,11.529
5366.61,56.644,55.642,11.558
5367.845,59.033,54.933,11.453
5369.082,55.536,56.298,11.422
5370.318,58.526,55.74,11.455
5371.555,55.667,54.598,11.426
5372.792,57.241,55.038,11.207
5374.029,57.087,56.469,11.831
5375.266,56.419,56.756,12.47
5376.504,56.189,57.304,12.776
5377.742,57.143,56.522,12.811
5378.981,57.486,55.575,12.664
5380.22,55.948,55.467,12.123
5381.459,56.667,55.649,11.74
5382.698,59.013,55.246,11.494
5383.937,59.065,55.718,11.532
5385.177,56.969,54.974,11.769
5386.417,55.796,55.485,11.552
5387.658,57.768,55.641,11.669
5388.898,57.934,54.898,11.736
5390.139,56.368,55.467,11.582
5391.381,57.442,55.917,11.795
5392.622,58.215,54.943,12.086
5393.864,59.431,55.325,12.651
5395.106,58.699,56.153,12.68
5396.349,56.745,55.965,11.819
5397.591,54.807,55.328,11.621
5398.834,58.705,55.314,11.507
5400.078,56.849,56.229,11.856
5401.321,56.941,54.851,11.498
5402.565,57.931,54.017,11.637
5403.809,55.489,54.808,12.041
5405.054,55.59,54.284,11.648
5406.298,59.166,54.063,11.026
5407.543,62.286,53.942,10.697
5408.789,58.384,53.959,11.297
5410.034,57.344,54.928,11.21
5411.28,58.996,55.936,10.95
5412.526,55.631,55.328,11.276
5413.772,58.108,55.455,11.71
5415.019,57.019,54.645,12.359
5416.266,58.977,54.44,12.107
5417.513,59.458,55.285,12.207
5418.761,61.832,56.314,12.091
5420.009,60.101,56.649,12.097
5421.257,61.836,56.946,12.715
5422.505,64.383,58.312,12.829
5423.754,64.29,59.223,12.401
5425.003,61.647,58.423,12.258
5426.253,62.675,57.194,12.115
5427.502,60.917,57.516,12.329
5428.752,57.516,56.626,12.536
5430.002,59.105,54.561,11.892
5431.253,61.897,54.717,11.49
5432.503,58.504,55.061,11.991
5433.754,56.637,54.336,12.07
5435.006,56.558,54.342,11.762
5436.257,58.684,53.842,12.351
5437.509,59.211,53.129,11.976
5438.761,55.162,54.573,12.084
5440.014,57.095,54.086,13.147
5441.267,57.004,51.775,13.133
5442.52,55.776,52.901,12.91
5443.773,54.144,53.265,13.16
5445.027,54.79,51.935,12.928
5446.28,55.542,51.352,12.716
5447.535,55.331,51.925,12.805
5448.789,58.784,52.43,12.238
5450.044,55.415,52.193,12.539
5451.299,55.576,52.805,12.672
5452.554,57.531,52.429,13.027
5453.81,58.339,52.158,13.163
5455.066,57.101,52.588,12.639
5456.322,56.858,52.705,12.463
5457.579,57.297,51.979,12.3
5458.835,55.887,53.551,14.372
5460.092,56.121,53.68,21.731
5461.35,55.711,52.858,41.554
5462.608,52.274,52.865,55.319
5463.865,54.476,53.115,44.708
5465.124,55.89,52.119,26.943
5466.382,55.563,53.188,18.569
5467.641,56.86,54.442,15.444
5468.9,55.282,53.269,14.625
5470.16,53.061,51.997,13.908
5471.419,54.709,52.157,13.576
5472.679,55.22,52.144,13.558
5473.94,52.874,51.925,13.509
5475.2,54.061,52.328,12.858
5476.461,55.584,51.864,12.316
5477.722,55.564,51.278,12.385
5478.984,52.353,51.298,12.272
5480.245,53.27,51.376,12.545
5481.507,52.148,51.507,12.976
5482.77,54.914,50.941,13.692
5484.032,54.489,51.021,14.579
5485.295,53.306,51.566,15.078
5486.558,55.947,52.005,14.481
5487.822,54.933,52.222,14.047
5489.086,51.139,51.965,13.202
5490.35,51.747,52.805,13.122
5491.614,53.759,52.326,13.074
5492.879,54.361,51.699,13.051
5494.144,51.084,51.786,13.085
5495.409,53.019,51.466,12.92
5496.674,53.495,51.694,12.851
5497.94,52.349,51.711,12.767
5499.206,52.676,52.179,12.896
5500.473,51.603,52.13,13.21
5501.739,52.857,51.48,13.412
5503.006,51.673,51.279,12.555
5504.273,52.757,50.388,12.748
5505.541,51.059,51.02,13.579
5506.809,52.367,50.464,13.209
5508.077,50.766,50.26,12.672
5509.345,52.105,51.744,12.903
5510.614,53.205,52.674,12.892
5511.883,53.644,50.847,12.946
5513.152,52.054,50.862,13.273
5514.422,49.371,51.089,13.36
5515.692,50.454,50.425,14.021
5516.962,51.613,49.616,14.111
5518.233,53.241,49.821,13.123
5519.503,52.844,50.377,13.192
5520.774,49.22,50.791,14.465
5522.046,53.051,51.524,14.713
5523.317,52.39,51.741,14.344
5524.589,52.368,51.162,14.135
5525.862,54.15,50.887,13.3
5527.134,51.339,51.465,12.905
5528.407,50.434,51.758,13.104
5529.68,52.092,52.12,12.892
5530.953,51.168,51.831,12.822
5532.227,51.03,51.212,13.303
5533.501,51.712,51.605,13.329
5534.775,53.757,51.733,13.049
5536.05,51.923,51.62,13.182
5537.325,51.078,51.179,13.605
5538.6,52.311,51.088,13.368
5539.875,50.843,51.672,13.24
5541.151,54.895,52.328,13.48
5542.427,52.321,52.471,14.308
5543.704,54.534,52.792,15.371
5544.98,54.208,52.973,15.778
5546.257,55.44,53.67,15.663
5547.534,52.615,54.577,14.762
5548.812,53.729,54.438,13.847
5550.09,51.659,54.255,14.006
5551.368,52.546,53.766,14.49
5552.646,54.309,54.221,14.179
5553.925,53.993,54.975,13.729
5555.204,54.737,54.4,13.163
5556.483,57.002,52.821,12.994
5557.763,55.12,54.509,13.151
5559.043,54.702,55.036,13.425
5560.323,53.91,54.665,13.162
