wavelength,flux,model,sky
4595.153,44.336,50.264,13.928
4596.211,44.857,50.342,13.269
4597.27,48.45,50.086,12.508
4598.329,48.719,49.835,13.023
4599.387,46.962,50.148,13.442
4600.447,46.367,49.628,13.46
4601.506,48.099,49.685,13.257
4602.566,46.398,50.149,13.876
4603.626,45.004,50.529,13.434
4604.686,48.059,50.608,13.576
4605.746,51.189,50.376,14.098
4606.807,51.013,49.826,13.065
4607.868,50.466,49.562,12.493
4608.929,55.284,50.027,12.719
4609.99,56.822,50.748,12.919
4611.052,59.86,51.187,13.792
4612.114,58.09,51.584,13.692
4613.176,55.139,52.167,12.926
4614.238,58.88,51.092,12.972
4615.301,53.256,49.653,13.397
4616.364,49.22,48.709,13.577
4617.427,48.915,47.907,13.704
4618.49,48.191,47.068,13.566
4619.553,46.357,48.067,13.063
4620.617,47.394,47.414,13.031
4621.681,49.477,47.131,13.648
4622.746,49.448,47.236,14.093
4623.81,49.075,47.147,13.967
4624.875,47.59,48.175,13.761
4625.94,47.721,49.189,13.776
4627.005,51.402,48.83,13.451
4628.071,47.947,47.598,13.729
4629.137,44.538,47.518,13.652
4630.203,46.492,48.575,13.216
4631.269,41.559,48.072,13.669
4632.335,47.02,48.186,13.833
4633.402,46.79,47.622,13.477
4634.469,46.531,47.201,13.089
4635.536,46.064,46.946,13.368
4636.604,47.034,47.088,13.515
4637.672,45.453,48.387,12.674
4638.74,45.975,47.905,12.296
4639.808,46.882,47.485,12.549
4640.876,48.085,47.173,12.488
4641.945,48.525,46.941,12.546
4643.014,42.827,46.83,13.475
4644.083,45.621,46.719,14.194
4645.153,45.467,47.197,13.972
4646.222,43.838,46.166,13.043
4647.292,42.916,46.042,12.042
4648.363,45.781,46.503,11.814
4649.433,42.157,46.309,12.083
4650.504,41.832,46.355,12.599
4651.575,43.573,46.527,13.471
4652.646,40.388,47.391,14.045
4653.717,43.407,46.172,13.718
4654.789,44.637,45.008,13.035
4655.861,43.522,46.03,12.856
4656.933,41.041,46.394,12.978
4658.006,40.091,45.637,13.483
4659.078,42.903,44.844,14.261
4660.151,42.943,45.201,14.527
4661.224,40.192,45.538,14.646
4662.298,43.081,45.155,14.052
4663.371,45.449,45.395,13.472
4664.445,43.71,44.659,13.121
4665.519,40.786,44.5,13.153
4666.594,42.372,45.108,13.828
4667.668,42.348,45.234,13.242
4668.743,42.571,44.798,12.286
4669.818,39.539,45.513,12.602
4670.894,41.531,45.867,13.811
4671.97,40.353,46.009,14.178
4673.045,44.795,46.034,13.938
4674.122,43.316,45.444,13.466
4675.198,40.68,45.1,13.483
4676.275,42.775,46.566,13.888
4677.351,43.344,45.531,13.879
4678.429,41.811,46.069,13.546
4679.506,42.735,45.305,13.464
4680.584,42.315,44.68,13.436
4681.661,40.173,45.86,13.081
4682.74,41.481,45.629,13.034
4683.818,39.971,44.582,13.193
4684.896,42.832,44.389,12.97
4685.975,40.266,43.913,13.43
4687.054,39.811,44.011,13.407
4688.134,41.148,44.671,12.969
4689.213,40.123,43.622,12.876
4690.293,40.83,44.446,12.852
4691.373,39.936,45.192,12.978
4692.454,40.684,44.745,12.824
4693.534,40.83,44.548,13.053
4694.615,42.524,45.329,13.001
4695.696,41.228,45.383,12.836
4696.778,39.641,45.464,13.162
4697.859,42.129,44.799,13.193
4698.941,42.911,44.994,12.472
4700.023,41.402,45.453,11.858
4701.106,40.842,44.629,11.967
4702.188,39.991,43.11,12.636
4703.271,43.867,43.702,12.187
4704.354,40.938,43.369,12.27
4705.437,34.91,42.824,12.598
4706.521,41.833,43.658,12.305
4707.605,39.945,45.117,12.317
4708.689,40.445,44.515,12.557
4709.773,41.789,44.059,12.382
4710.858,41.524,44.221,12.413
4711.943,39.231,44.254,12.834
4713.028,41.533,43.806,13.325
4714.113,40.924,43.041,13.102
4715.199,38.655,42.821,12.573
4716.285,39.87,44.964,12.664
4717.371,42.265,44.134,13.126
4718.457,40.969,43.647,13.376
4719.544,37.181,44.183,13.505
4720.63,37.806,44.427,13.505
4721.718,40.471,44.805,13.182
4722.805,40.776,44.964,13.051
4723.892,43.713,43.996,13.438
4724.98,37.202,44.32,13.821
4726.068,41.603,45.126,13.739
4727.157,42.842,45.321,13.562
4728.245,45.204,46.333,13.155
4729.334,43.491,46.234,12.63
4730.423,43.907,45.925,12.44
4731.513,45.42,46.22,12.821
4732.602,43.148,46.256,13.319
4733.692,44.651,45.707,13.014
4734.782,43.488,46.016,13.006
4735.872,42.177,46.472,13.416
4736.963,42.54,45.792,13.345
4738.054,43.937,45.339,13.264
4739.145,43.445,45.679,13.678
4740.236,43.013,46.196,13.965
4741.328,43.456,46.21,13.56
4742.42,43.161,46.083,13.205
4743.512,43.726,45.623,13.709
4744.604,45.855,45.501,13.801
4745.697,49.297,46.366,13.642
4746.79,46.514,47.224,13.445
4747.883,45.857,46.347,12.771
4748.976,45.988,46.971,12.939
4750.07,50.36,46.945,13.107
4751.164,47.543,47.614,12.972
4752.258,48.665,47.702,13.145
4753.352,51.153,47.012,12.806
4754.447,49.556,48.563,12.749
4755.542,46.243,48.361,12.912
4756.637,51.444,48.051,11.784
4757.732,51.87,47.794,11.854
4758.828,50.835,47.718,12.167
4759.924,54.436,47.962,12.146
4761.02,51.977,48.3,12.466
4762.116,49.548,48.93,12.42
4763.213,49.29,48.813,11.966
4764.31,48.4,48.649,11.934
4765.407,52.847,49.431,11.869
4766.504,56.114,50.405,11.468
4767.602,54.143,49.552,11.378
4768.7,55.523,49.144,11.434
4769.798,58.261,49.144,11.609
4770.897,54.541,48.865,12.281
4771.995,50.919,47.662,12.281
4773.094,55.933,46.746,12.294
4774.193,48.974,48.28,12.55
4775.293,46.168,48.401,12.439
4776.392,50.58,48.253,12.612
4777.492,48.27,47.614,12.584
4778.593,50.271,47.2,12.49
4779.693,51.629,47.339,12.482
4780.794,48.461,46.866,12.682
4781.895,50.303,46.752,12.662
4782.996,49.796,48.18,12.651
4784.097,46.758,47.965,12.338
4785.199,46.566,46.931,12.14
4786.301,47.299,46.848,12.412
4787.403,47.56,46.658,12.39
4788.506,46.873,47.614,11.96
4789.608,46.269,46.981,11.877
4790.711,48.252,45.975,12.134
4791.815,48.028,45.882,12.384
4792.918,45.669,46.45,12.192
4794.022,45.627,46.602,12.026
4795.126,44.205,46.83,12.425
4796.23,44.927,45.963,12.53
4797.334,42.532,45.514,12.607
4798.439,47.835,44.927,12.879
4799.544,45.128,43.974,12.277
4800.65,40.719,44.383,12.153
4801.755,44.005,43.652,12.586
4802.861,42.923,44.639,12.123
4803.967,41.144,44.239,12.137
4805.073,42.592,43.751,12.275
4806.18,43,44.939,12.285
4807.286,43.755,45.045,12.4
4808.393,43.041,44.42,12.109
4809.501,41.184,44.042,11.869
4810.608,45.654,43.988,12.193
4811.716,46.184,43.747,11.574
4812.824,41.515,43.293,11.609
4813.933,39.535,43.481,12.324
4815.041,38.641,44.106,12.575
4816.15,39.879,42.599,12.628
4817.259,41.31,42.411,12.701
4818.368,43.382,42.281,12.779
4819.478,40.156,40.947,12.908
4820.588,38.259,41.753,13.335
4821.698,37.325,42.164,13.44
4822.808,37.626,42.556,13.38
4823.919,39.595,42.191,13.518
4825.03,38.957,41.974,12.996
4826.141,37.079,42.168,12.428
4827.252,40.029,41.346,12.491
4828.364,37.326,42.218,13.197
4829.476,38,41.648,12.832
4830.588,38.76,41.257,12.427
4831.7,35.332,41.378,12.656
4832.813,38.929,41.297,12.858
4833.926,38.742,41.195,12.838
4835.039,37.964,40.788,13.036
4836.153,38.549,41.59,13.2
4837.266,38.184,42.134,13.128
4838.38,38.274,42.177,12.773
4839.494,38.821,42.054,12.706
4840.609,38.288,41.3,13.128
4841.724,37.403,40.706,12.951
4842.839,36.566,41.076,12.292
4843.954,38.521,40.909,12.192
4845.069,41.66,41.032,12.159
4846.185,36.346,41.697,12.307
4847.301,36.485,40.882,13.092
4848.417,38.848,41.415,12.907
4849.534,37.861,40.937,12.349
4850.651,37.506,40.112,12.081
4851.768,36.806,40.226,11.558
4852.885,36.684,40.724,12.709
4854.003,36.177,39.887,12.46
4855.12,36.184,40.457,11.174
4856.238,37.389,40.782,10.402
4857.357,35.68,40.396,10.825
4858.475,38.835,40.653,10.763
4859.594,37.241,41.051,10.242
4860.713,34.216,39.544,10.058
4861.833,36.691,42.19,9.481
4862.952,35.647,41.012,9.369
4864.072,36.25,39.842,9.558
4865.192,35.943,40.401,9.794
4866.313,36.543,40.68,10.417
4867.433,39.609,39.676,10.78
4868.554,39.481,40.046,10.945
4869.675,37.089,39.468,11.423
4870.797,35.56,39.727,11.444
4871.918,36.548,40.017,10.829
4873.04,38.585,39.395,10.293
4874.162,36.914,39.647,10.331
4875.285,36.353,39.467,10.723
4876.408,36.78,38.947,11.04
4877.531,35.793,38.93,11.358
4878.654,34.96,38.985,11.267
4879.777,37.75,38.778,11.36
4880.901,34.337,39.043,11.882
4882.025,36.782,38.764,12.358
4883.149,35.798,38,12.266
4884.274,37.429,38.28,11.504
4885.399,34.34,38.653,11.934
4886.524,35.571,38.207,12.235
4887.649,37.612,38.34,11.107
4888.774,36.577,38.521,11.18
4889.9,37.987,39.025,11.386
4891.026,38.716,39.003,10.895
4892.153,36.053,38.644,10.692
4893.279,32.858,38.643,11.258
4894.406,36.667,38.797,11.901
4895.533,34.505,38.024,12.122
4896.661,36.71,38.406,12.31
4897.788,37.923,38.369,12.355
4898.916,34.84,37.73,12.067
4900.044,33.83,37.37,11.811
4901.173,35.022,37.474,11.859
4902.301,36.41,38.313,11.895
4903.43,35.121,39.022,11.693
4904.559,34.622,38.841,11.405
4905.689,36.284,38.081,11.644
4906.819,34.81,38.017,12.146
4907.949,36.46,39.373,12.265
4909.079,37.3,39.41,11.273
4910.209,34.902,38.919,10.884
4911.34,35.227,37.939,10.303
4912.471,35.269,37,10.289
4913.602,36.339,37.038,10.67
4914.734,33.57,38.201,11.901
4915.866,38.825,38.705,12.572
4916.998,37.518,38.449,12.688
4918.13,34.836,39.143,12.075
4919.263,36.383,39.84,11.126
4920.395,38.55,39.672,9.756
4921.528,36.21,39.934,9.777
4922.662,37.404,38.78,10.093
4923.795,37.324,38.778,10.554
4924.929,35.057,38.42,11.229
4926.063,34.456,38.299,11.658
4927.198,36.197,39.256,11.758
4928.332,36.672,39.77,11.973
4929.467,33.279,40.346,11.978
4930.603,35.193,39.926,11.726
4931.738,36.035,39.883,11.542
4932.874,38.326,40.228,11.487
4934.01,35.51,39.948,11.264
4935.146,35.913,39.002,11.07
4936.282,38.965,38.973,11.244
4937.419,38.498,39.596,11.444
4938.556,38.071,39.432,11.43
4939.693,34.796,38.981,11.134
4940.831,34.99,39,11.013
4941.969,37.005,38.913,11.624
4943.107,33.429,39.442,12.084
4944.245,36.88,39.041,11.812
4945.384,37.516,38.301,11.722
4946.523,37.145,38.403,11.979
4947.662,34.487,39.197,11.293
4948.801,38.149,38.954,11.522
4949.941,34.44,37.956,12.246
4951.081,33.79,38.466,11.861
4952.221,33.969,38.659,11.796
4953.361,36.222,38.282,12.515
4954.502,34.594,38.512,12.331
4955.643,38.205,39.313,11.894
4956.784,36.66,38.576,11.545
4957.926,38.363,39.201,10.155
4959.067,36.463,38.857,9.927
4960.209,35.06,38.309,11.058
4961.352,33.644,38.942,11.791
4962.494,36.979,38.767,12.26
4963.637,34.688,37.478,11.855
4964.78,33.013,37.846,12.158
4965.923,32.694,38.216,12.677
4967.067,35.216,37.691,11.811
4968.211,34.597,36.949,11.43
4969.355,35.106,37.069,11.328
4970.499,37.999,38.506,11.588
4971.644,35.632,38.4,12.117
4972.789,37.623,38.597,12.315
4973.934,37.682,39.005,12.829
4975.079,36.104,38.939,13.115
4976.225,36.831,39.473,13.254
4977.371,36.904,39.53,13.736
4978.517,37.055,39.758,13.886
4979.664,35.289,39.903,13.948
4980.81,34.226,40.034,14.188
4981.957,36.88,39.814,14.123
4983.105,36.211,38.636,14.01
4984.252,34.46,39.104,13.895
4985.4,35.532,40.08,13.67
4986.548,34.341,39.013,13.801
4987.696,34.32,38.091,13.824
4988.845,34.22,39.272,14.299
4989.994,35.645,39.912,14.156
4991.143,39.169,40.038,13.31
4992.292,40.006,40.083,12.579
4993.442,36.531,40.514,13.03
4994.592,38.784,40.63,12.714
4995.742,34.806,39.668,12.812
4996.892,33.601,38.44,12.713
4998.043,39.585,39.024,12.055
4999.194,36.282,38.791,11.983
5000.345,39.223,38.691,11.608
5001.497,34.524,39.06,11.182
5002.649,37.575,39.567,11.004
5003.801,39.642,40.198,11.151
5004.953,41.129,39.843,10.868
5006.106,39.28,39.638,10.716
5007.258,38.131,40.53,11.064
5008.411,38.092,40.753,11.023
5009.565,37.298,39.871,10.859
5010.718,38.471,40.831,11.087
5011.872,40.909,41.711,10.766
5013.026,40.868,41.061,10.739
5014.181,40.667,42.125,10.547
5015.336,42.602,43.709,10.148
5016.491,42.215,43.601,10.317
5017.646,47.737,43.696,10.233
5018.801,48.318,45.228,10.065
5019.957,43.285,44.421,10.239
5021.113,48.002,44.913,10.461
5022.269,50.293,45.993,10.729
5023.426,47.904,45.27,10.846
5024.583,47.949,44.507,10.44
5025.74,47.9,45.528,10.21
5026.897,47.104,44.641,10.296
5028.055,48.145,44.57,10.289
5029.213,48.479,45.86,10.342
5030.371,47.882,46.464,10.736
5031.529,49.604,45.652,11.001
5032.688,53.883,46.903,11.039
5033.847,55.063,48.904,11.288
5035.006,53.725,50.302,11.279
5036.166,56.846,50.557,10.72
5037.325,57.005,50.467,10.239
5038.485,55.906,51.645,10.232
5039.646,59.883,53.105,10.111
5040.806,58.655,52.722,9.787
5041.967,65.166,52.925,9.423
5043.128,59.188,53.782,9.505
5044.289,61.945,54.561,10.073
5045.451,61.706,55.918,10.469
5046.613,62.386,55.318,10.97
5047.775,64.35,54.012,11.354
5048.938,61.316,54.422,10.835
5050.1,58.433,54.007,10.055
5051.263,56.821,51.29,10.062
5052.426,54.724,50.623,10.257
5053.59,57.185,51.892,10.327
5054.754,52.156,51.036,10.264
5055.918,53.788,51.078,10.445
5057.082,54.091,51.295,10.727
5058.247,50.836,50.287,10.809
5059.411,54.38,50.494,10.745
5060.577,52.08,50.723,10.99
5061.742,52.134,49.644,11.344
5062.908,53.869,49.787,11.069
5064.073,56.458,50.782,11.498
5065.24,53.574,50.938,10.875
5066.406,53.788,50.708,10.711
5067.573,55.624,51.338,10.399
5068.74,57.829,52.965,10.332
5069.907,58.666,52.824,10.857
5071.075,60.185,51.883,11.007
5072.242,51.913,51.469,11.224
5073.41,55.064,50.243,10.433
5074.579,53.523,50.954,9.925
5075.747,49.125,50.376,10.578
5076.916,48.568,48.323,10.744
5078.085,48.601,46.571,10.831
5079.255,47.236,46.678,10.355
5080.424,50.074,47.842,9.662
5081.594,44.204,46.265,9.976
5082.765,43.453,45.107,10.717
5083.935,42.327,45.022,11.696
5085.106,42.875,44.485,12.154
5086.277,44.31,42.983,12.198
5087.448,42.881,42.405,12.652
5088.62,44.352,42.687,12.278
5089.792,42.003,42.301,11.609
5090.964,40.516,42.235,11.422
5092.136,40.338,42.212,11.196
5093.309,39.484,41.287,10.843
5094.482,40.18,40.089,10.576
5095.655,40.232,40.823,10.821
5096.828,38.769,40.64,10.901
5098.002,37.593,40.122,10.493
5099.176,39.139,39.895,10.091
5100.35,38.138,39.916,10.191
5101.525,38.454,40.133,10.603
5102.7,38.038,40.312,11.015
5103.875,37.471,39.75,11.059
5105.05,39.257,39.328,10.781
5106.226,37.36,40.123,10.635
5107.402,37.823,41.02,10.421
5108.578,37.31,39.637,10.07
5109.754,36.209,40.132,9.971
5110.931,35.369,40.281,9.957
5112.108,36.972,39.759,9.868
5113.285,39.764,39.392,10.217
5114.463,40.437,39.522,10.572
5115.64,38.734,39.394,10.539
5116.818,38.667,38.701,10.546
5117.997,36.941,38.236,10.419
5119.175,36.732,38.859,10.389
5120.354,39.315,39.128,10.534
5121.533,37.705,38.434,10.276
5122.713,36.084,38.651,10.249
5123.892,35.911,37.879,9.995
5125.072,34.129,38.413,9.679
5126.253,36.542,38.825,9.558
5127.433,32.462,38.472,9.537
5128.614,35.446,38.462,9.448
5129.795,36.653,39.644,9.565
5130.976,34.494,39.381,9.883
5132.158,36.538,38.492,10.208
5133.34,38.294,38.301,10.444
5134.522,39.153,38.169,10.643
5135.704,36.166,37.632,10.641
5136.887,37.05,38.038,10.301
5138.07,33.505,38.744,10.394
5139.253,36.196,37.947,10.224
5140.437,35.602,38.158,9.943
5141.62,33.02,38.561,9.986
5142.804,35.056,37.869,9.926
5143.989,36.086,38.012,10.287
5145.173,34.37,38.435,10.692
5146.358,33.694,38.356,10.425
5147.543,34.723,37.643,10.131
5148.729,33.044,36.994,10.076
5149.914,36.101,37.003,10.136
5151.1,34.703,37.334,11.065
5152.286,34.544,37.383,11.466
5153.473,35.88,37.224,11.544
5154.66,34.446,36.982,11.578
5155.847,34.633,36.487,11.849
5157.034,35.423,36.395,10.959
5158.222,32.825,37.731,10.851
5159.41,33.717,37.341,10.882
5160.598,33.259,35.902,10.666
5161.786,36.532,36.367,10.592
5162.975,32.999,37.181,10.395
5164.164,36.105,36.279,10.094
5165.353,35.067,35.718,9.988
5166.542,32.29,36.485,9.415
5167.732,37.542,36.454,8.143
5168.922,35.047,36.857,7.525
5170.113,34.44,37.293,7.935
5171.303,36.142,37.319,8.822
5172.494,35.263,38.116,8.513
5173.685,38.912,37.56,7.535
5174.877,37.998,38.038,7.765
5176.068,36.92,37.691,8.848
5177.26,34.099,36.769,9.981
5178.453,33.41,36.482,10.254
5179.645,31.075,36.264,10.147
5180.838,38.513,36.319,10.14
5182.031,36.69,36.9,9.719
5183.224,35.494,36.668,7.817
5184.418,35.929,36.252,7.17
5185.612,37.121,36.401,6.743
5186.806,34.584,36.14,8.636
5188,35.24,36.47,9.643
5189.195,37.913,37.088,9.975
5190.39,36.636,36.84,9.913
5191.585,35.865,36.683,9.661
5192.781,36.643,37.44,9.767
5193.977,36.125,37.576,9.36
5195.173,36.811,36.724,9.34
5196.369,35.733,37.791,9.614
5197.566,36.803,38.518,9.948
5198.763,38.264,37.952,10.581
5199.96,37.768,37.462,11.219
5201.157,35.498,38.088,11.644
5202.355,38.697,37.298,11.171
5203.553,36.223,37.933,10.471
5204.752,36.591,38.707,10.444
5205.95,35.26,38.358,9.804
5207.149,34.181,37.379,9.322
5208.348,35.866,37.231,9.574
5209.547,33.855,37.523,9.368
5210.747,34.81,37.095,9.634
5211.947,36.658,37.066,10.492
5213.147,38.998,37.547,10.566
5214.348,38.808,37.587,10.148
5215.549,39.103,37.026,9.591
5216.75,39.796,38.112,9.299
5217.951,35.242,38.788,9.669
5219.153,36.66,38.185,9.905
5220.355,36.302,37.332,10.395
5221.557,35.894,37.295,10.488
5222.759,34.427,37.659,10.188
5223.962,37.751,37.735,10.474
5225.165,36.932,37.093,10.889
5226.368,38.059,37.591,10.272
5227.572,34.905,38.625,9.058
5228.776,39.699,38.684,8.636
5229.98,37.191,38.259,8.879
5231.184,35.917,38.577,9.407
5232.389,37.69,38.875,9.854
5233.594,36.692,38.781,9.648
5234.799,36.939,38.707,9.195
5236.004,38.005,39.011,9.407
5237.21,39.305,39.432,9.973
5238.416,37.217,39.99,10.375
5239.623,38.362,40.467,10.925
5240.829,35.427,40.369,11.193
5242.036,38.095,39.945,10.77
5243.243,37.999,39.551,9.995
5244.451,38.48,39.197,9.734
5245.658,36.94,39.744,9.985
5246.866,37.67,39.844,9.849
5248.075,35.55,39.465,9.564
5249.283,37.341,39.108,9.917
5250.492,38.184,39.152,10.349
5251.701,36.748,39.709,9.928
5252.91,35.164,40.642,10.088
5254.12,34.418,39.6,10.231
5255.33,35.806,39.337,9.994
5256.54,38.567,39.545,10.733
5257.751,39.195,39.164,10.961
5258.962,37.452,39.515,10.985
5260.173,34.793,38.355,11.094
5261.384,35.302,38.126,10.067
5262.596,35.791,38.076,9.093
5263.808,34.142,37.817,8.957
5265.02,33.363,37.701,8.677
5266.232,35.194,37.652,8.351
5267.445,37.558,37.294,8.398
5268.658,34.189,38.094,8.755
5269.871,36.267,37.718,8.468
5271.085,38.258,37.142,7.849
5272.299,35.569,37.871,8.275
5273.513,36.534,38.341,9.325
5274.727,38.731,39.14,9.266
5275.942,35.724,38.138,9.164
5277.157,35.003,37.935,10.217
5278.372,35.672,38.302,10.099
5279.588,37.325,38.16,10.164
5280.803,37.044,38.829,9.957
5282.019,36.549,39.256,9.434
5283.236,35.278,38.589,9.415
5284.453,37.003,38.224,9.227
5285.669,39.454,38.396,9.139
5286.887,39.781,38.388,9.509
5288.104,36.336,37.98,10.065
5289.322,36.037,37.718,10.157
5290.54,36.157,38.006,10.204
5291.758,35.444,38.417,10.313
5292.977,36.989,38.216,10.303
5294.196,38.769,37.753,10.246
5295.415,37.882,38.315,10.072
5296.634,37.364,38.161,10.073
5297.854,37.268,38.594,9.842
5299.074,37.586,39.328,9.55
5300.294,35.792,39.66,9.933
5301.515,36.022,39.597,10.216
5302.736,37.621,39.754,9.769
5303.957,37.615,39.275,9.79
5305.178,36.37,38.073,10.101
5306.4,35.819,38.506,9.964
5307.622,36.33,39.311,10.09
5308.844,35.82,38.7,10.355
5310.067,35.721,38.238,10.153
5311.29,36.987,38.514,10.195
5312.513,38.614,38.585,10.54
5313.736,39.9,38.86,10.771
5314.96,38.874,38.732,10.739
5316.184,39.203,38.244,10.133
5317.408,36.536,39.034,9.806
5318.633,38.858,39.346,10.305
5319.858,41.232,38.979,10.178
5321.083,37.925,39.136,10.175
5322.308,38.474,38.591,10.178
5323.534,38.366,37.353,9.898
5324.76,34.957,38.353,9.783
5325.986,36.311,37.747,9.653
5327.212,37.81,36.556,9.569
5328.439,39.329,37.214,9.163
5329.666,37.517,37.97,8.757
5330.893,33.324,37.224,9.254
5332.121,37.134,37.342,9.98
5333.349,37.919,37.535,10.147
5334.577,34.353,37.844,10.12
5335.806,35.32,37.267,10.008
5337.034,37.872,36.805,10.284
5338.263,35.849,37.342,10.376
5339.493,35.736,37.439,10.047
5340.722,38.718,36.919,9.913
5341.952,37.696,36.655,9.576
5343.182,36.95,36.787,9.555
5344.413,33.966,37.414,9.998
5345.644,37.318,37.681,10.349
5346.875,35.715,36.221,10.306
5348.106,36.726,35.948,10.052
5349.338,35.657,36.619,9.889
5350.569,36.599,37.275,10.188
5351.802,36.369,36.876,10.624
5353.034,37.512,35.56,9.991
5354.267,35.803,35.231,9.783
5355.5,36.563,36.747,10.187
5356.733,38.463,37.579,10.244
5357.967,37.135,36.647,10.869
5359.2,35.547,36.207,10.864
5360.435,37.647,37.3,10.355
5361.669,38.397,37.076,10.143
5362.904,37.132,36.67,9.935
5364.139,39.551,37.378,9.775
5365.374,36.697,37.466,9.413
5366.61,37.097,36.697,9.553
5367.845,37.257,36.437,9.514
5369.082,37.25,37.277,9.168
5370.318,40.445,36.885,9.133
5371.555,37.512,37.501,9.506
5372.792,37.833,37.524,8.947
5374.029,38.895,36.857,9.149
5375.266,37.461,36.918,9.742
5376.504,36.838,37.9,9.963
5377.742,37.026,37.533,10.154
5378.981,40.678,38.118,9.991
5380.22,40.575,37.767,9.594
5381.459,37.951,37.043,9.526
5382.698,39.864,37.431,9.799
5383.937,40.019,37.884,9.815
5385.177,39.253,37.433,9.593
5386.417,39.506,36.759,9.765
5387.658,39.461,36.791,9.787
5388.898,38.246,36.711,9.811
5390.139,39.39,36.355,9.655
5391.381,40.838,37.21,9.37
5392.622,39.692,36.556,9.324
5393.864,37.88,35.994,9.36
5395.106,38.341,36.578,9.417
5396.349,38.594,37.433,9.364
5397.591,38.602,37.699,9.014
5398.834,38.599,37.844,8.901
5400.078,37.542,37.065,9.154
5401.321,38.354,36.531,9.347
5402.565,39.847,36.244,9.358
5403.809,40.417,36.196,9.315
5405.054,36.566,36.371,9.105
5406.298,37.583,36.338,8.866
5407.543,36.937,35.922,8.881
5408.789,39.733,36.507,8.831
5410.034,41.036,36.657,8.944
5411.28,41.458,36.449,9.144
5412.526,38.242,36.58,9.397
5413.772,38.668,36.463,9.687
5415.019,37.771,36.249,9.447
5416.266,40.627,36.843,9.712
5417.513,40.555,37.159,9.856
5418.761,39.635,36.856,10.047
5420.009,38.405,36.486,9.825
5421.257,41.938,36.533,9.5
5422.505,38.331,36.794,9.978
5423.754,36.89,35.644,10.008
5425.003,41.657,35.418,9.026
5426.253,39.867,35.775,8.94
5427.502,40.31,35.408,9.611
5428.752,42.965,35.236,9.957
5430.002,39.968,35.312,9.734
5431.253,42.862,35.826,9.207
5432.503,39.148,36.663,9.349
5433.754,39.626,37.176,9.749
5435.006,39.42,37.026,9.748
5436.257,38.34,36.584,9.384
5437.509,41.497,35.538,9.409
5438.761,40.734,36.093,9.655
5440.014,40.144,36.962,9.755
5441.267,43.188,37.558,10.214
5442.52,44.191,38.064,10.456
5443.773,46.498,38.301,10.42
5445.027,43.29,38.886,10.252
5446.28,43.881,39.583,9.906
5447.535,44.222,39.085,9.497
5448.789,42.604,38.32,9.471
5450.044,40.707,38.103,9.894
5451.299,41.319,36.97,10.385
5452.554,41.729,35.652,9.96
5453.81,39.034,35.73,9.999
5455.066,40.732,35.403,10.006
5456.322,40.042,34.989,9.51
5457.579,40.675,35.371,9.613
5458.835,39.924,35.239,10.494
5460.092,38.379,34.325,13.419
5461.35,40.553,35.252,22.609
5462.608,40.212,34.634,29.612
5463.865,36.029,33.573,23.354
5465.124,38.511,34.272,14.608
5466.382,35.101,34.458,11.857
5467.641,38.329,33.481,10.795
5468.9,37.558,33.079,10.395
5470.16,38.011,33.652,10.518
5471.419,37.221,34.09,10.297
5472.679,40.577,33.849,10.147
5473.94,40.039,33.977,10.08
5475.2,39.334,33.927,9.929
5476.461,39.164,33.798,9.816
5477.722,40.457,33.961,9.611
5478.984,39.452,33.775,9.141
5480.245,37.422,33.529,9.361
5481.507,38.259,34.818,10.008
5482.77,37.387,34.669,10.193
5484.032,37.108,34.246,10.267
5485.295,36.188,34.413,10.484
5486.558,38.659,34.555,10.593
5487.822,37.062,34.337,10.735
5489.086,36.598,34.864,9.847
5490.35,38.544,35.74,9.546
5491.614,34.173,34.665,10.184
5492.879,37.543,33.963,9.992
5494.144,38.049,33.972,9.598
5495.409,36.777,33.7,9.652
5496.674,35.62,33.603,9.984
5497.94,33.955,34.059,10.233
5499.206,35.278,33.227,10.053
5500.473,34.068,33.126,10.509
5501.739,38.668,33.474,10.06
5503.006,33.805,33.135,9.819
5504.273,35.228,32.995,9.414
5505.541,36.364,32.935,9.357
5506.809,37.204,33.17,9.833
5508.077,38.037,33.686,10.033
5509.345,37.971,34.035,9.992
5510.614,36.331,33.888,10.129
5511.883,34.366,33.745,10.233
5513.152,36.498,34.593,9.91
5514.422,36.569,33.821,9.78
5515.692,33.396,33.527,9.966
5516.962,35.148,33.673,9.963
5518.233,37.447,33.312,10.128
5519.503,36.824,33.427,10.204
5520.774,34.907,33.586,10.367
5522.046,36.132,33.894,10.576
5523.317,34.426,33.736,10.372
5524.589,34.752,33.327,9.865
5525.862,35.701,32.968,9.619
5527.134,35.1,32.415,9.888
5528.407,33.533,32.684,9.693
5529.68,33.361,31.968,9.438
5530.953,32.432,32.138,9.456
5532.227,33.251,33.455,9.353
5533.501,34.21,34.051,9.408
5534.775,32.789,32.687,10.073
5536.05,33.197,32.262,9.686
5537.325,34.269,32.567,9.269
5538.6,33.47,32.236,9.399
5539.875,32.875,31.542,9.773
5541.151,35.524,31.481,9.765
5542.427,33.627,32.046,9.967
5543.704,33.694,32.565,10.413
5544.98,35.024,33.253,10.301
5546.257,37.945,33.292,10.456
5547.534,35.531,33.023,10.398
5548.812,33.512,33.084,10.036
5550.09,33.293,33.138,10.092
5551.368,32.556,33.275,10.073
5552.646,34.293,33.519,9.849
