wavelength,flux,model,sky
4591.98,29.587,28.704,7.558
4593.038,30.525,28.481,7.714
4594.095,29.857,29.023,7.56
4595.153,28.268,29.427,7.129
4596.211,30.221,29.127,7.336
4597.27,31.307,29.109,7.375
4598.329,29.609,30.477,7.523
4599.387,31.377,30.559,7.785
4600.447,32.073,29.441,7.761
4601.506,28.362,29.243,7.743
4602.566,33.123,28.859,7.348
4603.626,31.91,28.941,7.1
4604.686,28.741,28.797,7.745
4605.746,29.343,28.511,8.083
4606.807,27.661,28.062,7.715
4607.868,28.276,27.669,8.045
4608.929,27.233,28.354,7.86
4609.99,29.21,28.19,7.802
4611.052,26.375,27.877,8.501
4612.114,25.927,27.634,8.302
4613.176,25.641,27.251,7.599
4614.238,24.488,26.661,7.52
4615.301,25.891,26.322,7.609
4616.364,26.198,26.788,7.757
4617.427,26.236,26.8,8.028
4618.49,26.174,26.645,7.523
4619.553,26.272,26.653,7.42
4620.617,25.479,26.235,7.81
4621.681,22.676,24.841,7.969
4622.746,22.674,25.498,8.094
4623.81,21.205,26.286,8.156
4624.875,22.576,25.95,8.229
4625.94,22.431,25.084,8.149
4627.005,24.979,25.2,7.738
4628.071,25.053,26.572,7.811
4629.137,24.781,26.421,7.972
4630.203,26.701,26.371,7.682
4631.269,24.642,25.788,7.528
4632.335,22.217,25.756,7.948
4633.402,24.016,27.145,8.095
4634.469,22.765,26.325,7.961
4635.536,23.637,26.744,8.05
4636.604,24.518,26.526,7.827
4637.672,25.83,26.157,8.157
4638.74,28.609,26.284,7.635
4639.808,26.672,26.544,7.603
4640.876,24.388,26.552,8.042
4641.945,24.344,26.571,8.073
4643.014,25.742,26.337,8.373
4644.083,23.762,26.213,8.463
4645.153,22.065,26.294,7.802
4646.222,24.49,26.192,7.365
4647.292,23.603,25.655,7.394
4648.363,22.139,25.269,7.252
4649.433,24.577,25.863,7.19
4650.504,25.793,26.421,7.696
4651.575,25.752,26.312,8.071
4652.646,27.604,26.293,7.837
4653.717,26.951,27.402,7.99
4654.789,26.867,27.566,8.129
4655.861,25.502,26.495,7.952
4656.933,27.767,26.38,8.062
4658.006,24.049,26.897,8.397
4659.078,24.175,26.341,8.646
4660.151,26.804,26.252,9.032
4661.224,29.521,26.938,9.214
4662.298,26.908,27.03,9.572
4663.371,25.409,26.895,9.147
4664.445,26.054,26.798,8.535
4665.519,24.347,26.621,8.589
4666.594,27.233,26.821,8.77
4667.668,29.591,26.862,8.541
4668.743,26.032,26.712,8.355
4669.818,25.983,26.364,8.601
4670.894,24.841,26.083,8.898
4671.97,24.536,26.168,8.934
4673.045,27.084,26.354,8.836
4674.122,24.837,26.198,9.086
4675.198,25.214,26.201,9.58
4676.275,24.989,26.295,9.633
4677.351,24.099,26.015,8.955
4678.429,26.687,25.686,8.403
4679.506,28.037,26.802,8.559
4680.584,25.837,26.837,8.508
4681.661,26.723,25.939,8.432
4682.74,27.429,25.706,8.536
4683.818,27.02,26.146,8.73
4684.896,25.295,26.106,8.614
4685.975,23.719,25.836,8.603
4687.054,26.019,26.252,8.692
4688.134,27,26.04,8.403
4689.213,25.286,26.341,8.177
4690.293,28.31,26.829,8.033
4691.373,28.167,26.566,7.811
4692.454,26.8,27.317,8.148
4693.534,28.143,26.818,8.032
4694.615,27.604,27.313,8.025
4695.696,26.812,27.266,8.517
4696.778,26.559,26.432,8.568
4697.859,25.153,26.323,8.513
4698.941,23.683,26.417,8.001
4700.023,25.952,26.181,7.496
4701.106,25.518,26.29,7.611
4702.188,24.289,26.372,7.912
4703.271,23.915,26.2,7.726
4704.354,24.188,26.111,7.811
4705.437,24.093,26.401,8.01
4706.521,25.669,26.865,7.707
4707.605,27.504,26.781,7.662
4708.689,26.212,26.534,8.013
4709.773,26.826,26.783,8.052
4710.858,27.921,27.323,7.923
4711.943,28.751,26.913,8.282
4713.028,28.428,26.973,8.432
4714.113,24.476,27.104,8.187
4715.199,26.638,27.852,7.826
4716.285,28.754,28.217,7.748
4717.371,27.304,27.346,8.004
4718.457,27.901,27.689,7.625
4719.544,30.106,26.963,7.92
4720.63,30.867,27.465,8.086
4721.718,30.874,28.338,7.582
4722.805,28.885,28.251,7.737
4723.892,28.121,27.333,8.245
4724.98,27.884,26.882,8.113
4726.068,26.905,27.348,8.046
4727.157,25.967,27.513,8.5
4728.245,26.155,27.295,8.213
4729.334,27.879,27.43,7.728
4730.423,29.67,27.92,7.933
4731.513,31.283,27.307,8.006
4732.602,26.846,27.766,7.972
4733.692,26.592,28.259,7.91
4734.782,27.446,28.227,7.983
4735.872,25.367,27.627,7.859
4736.963,26.815,26.951,7.483
4738.054,26.156,27.309,7.869
4739.145,27.626,28.153,8.317
4740.236,26.816,28.134,8.432
4741.328,24.756,28.054,8.396
4742.42,24.797,28.412,8.715
4743.512,27.237,28.676,9.078
4744.604,27.595,28.431,9.081
4745.697,27.357,28.09,8.633
4746.79,28.663,28.247,7.983
4747.883,30.298,28.681,7.573
4748.976,30.307,28.764,7.632
4750.07,29.749,28.611,7.873
4751.164,30.218,29.494,7.971
4752.258,28.299,29.515,8.047
4753.352,28.739,29.943,8.102
4754.447,29.772,29.791,8.202
4755.542,30.194,29.487,8.185
4756.637,29.333,30.089,7.883
4757.732,30.135,29.722,7.725
4758.828,30.28,29.199,7.711
4759.924,28.702,29.273,7.434
4761.02,29.278,29.464,7.494
4762.116,27.426,29.642,7.247
4763.213,28.444,29.991,7.046
4764.31,28.534,30.07,7.299
4765.407,29.147,30.504,6.889
4766.504,29.251,29.913,6.655
4767.602,28.674,29.617,7.174
4768.7,28.356,29.561,7.435
4769.798,27.886,28.878,7.522
4770.897,29.042,29.197,7.719
4771.995,30.603,28.973,7.419
4773.094,29.627,28.302,7.267
4774.193,28.582,28.499,7.589
4775.293,26.032,28.724,7.559
4776.392,25.244,27.772,7.737
4777.492,25.138,27.932,7.928
4778.593,26.813,28.062,8.13
4779.693,26.006,28.247,8.274
4780.794,26.566,28.197,8.281
4781.895,26.844,27.968,7.945
4782.996,25.173,28.017,7.489
4784.097,28.579,28.453,7.571
4785.199,26.839,28.918,7.645
4786.301,28.183,28.847,7.131
4787.403,26.968,28.443,7.143
4788.506,26.071,28.395,7.58
4789.608,28.688,28.923,7.898
4790.711,28.117,29.065,7.736
4791.815,26.63,29.164,7.262
4792.918,27.534,28.996,7.098
4794.022,27.341,28.728,7.479
4795.126,27.491,28.947,7.832
4796.23,28.483,29.468,7.749
4797.334,27.182,28.652,7.636
4798.439,27.22,28.443,7.867
4799.544,26.001,28.98,8.081
4800.65,26.926,28.892,7.766
4801.755,29.507,28.277,7.271
4802.861,27.063,28.342,8.053
4803.967,28.582,28.836,8.214
4805.073,26.873,28.957,7.77
4806.18,25.809,29.206,7.804
4807.286,27.888,29.683,7.59
4808.393,29.477,30.005,7.554
4809.501,29.642,29.986,7.714
4810.608,28.011,30.182,7.57
4811.716,28.874,30.15,7.118
4812.824,27.67,29.299,7.32
4813.933,26.074,29.22,7.83
4815.041,28.094,29.718,7.845
4816.15,28.427,29.586,7.814
4817.259,28.224,30.012,8.173
4818.368,30.612,29.654,8.475
4819.478,30.272,29.409,8.537
4820.588,28.101,29.862,8.668
4821.698,27.726,29.861,8.471
4822.808,26.632,28.906,8.459
4823.919,28.166,29.841,8.881
4825.03,28.355,30.329,8.696
4826.141,28.599,29.699,8.034
4827.252,27.744,29.715,8.427
4828.364,29.588,29.927,8.954
4829.476,26.431,29.123,8.461
4830.588,28.973,29.474,8.346
4831.7,27.8,28.874,8.223
4832.813,28.816,28.706,8.053
4833.926,28.716,28.95,8.487
4835.039,27.122,29.057,8.875
4836.153,26.345,28.91,8.579
4837.266,29.072,28.876,8.218
4838.38,29.556,28.982,8.245
4839.494,26.724,29.283,8.396
4840.609,27.59,28.996,8.66
4841.724,29.37,28.539,8.542
4842.839,29.783,28.629,8.086
4843.954,28.168,28.136,8.068
4845.069,26.219,28.469,8.156
4846.185,26.704,28.481,7.911
4847.301,26.668,28.094,7.822
4848.417,27.822,28.219,7.745
4849.534,27.688,28.873,7.718
4850.651,26.419,28.101,7.845
4851.768,26.601,28.01,7.833
4852.885,30.014,27.999,7.837
4854.003,28.876,28.323,7.663
4855.12,25.464,28.377,7.818
4856.238,26.254,27.603,7.479
4857.357,28.54,27.763,6.644
4858.475,29.693,27.894,6.407
4859.594,29.409,28.281,6.698
4860.713,26.966,28.3,7.467
4861.833,28.137,28.115,9.048
4862.952,27.583,28.231,9.635
4864.072,27.392,27.864,8.317
4865.192,28.45,28.114,7.194
4866.313,27.531,28.638,6.972
4867.433,31.276,28.612,7.111
4868.554,29.108,28.248,7.304
4869.675,28.492,28.335,7.548
4870.797,28.839,28.531,7.595
4871.918,29.279,27.927,7.053
4873.04,31.474,28.34,6.654
4874.162,30.312,29.05,6.824
4875.285,29.848,28.85,6.877
4876.408,29.279,28.051,7.046
4877.531,29.181,28.52,7.486
4878.654,28.977,29.222,7.148
4879.777,31.339,29.236,7.299
4880.901,29.38,28.844,8.13
4882.025,28.699,28.579,7.98
4883.149,31.225,28.712,8.01
4884.274,28.762,29.062,8.255
4885.399,31.886,28.739,7.686
4886.524,30.176,28.227,7.618
4887.649,32.982,27.841,7.46
4888.774,30.319,27.808,7.398
4889.9,28.219,28.034,7.629
4891.026,28.353,27.845,7.516
4892.153,30.053,28.02,7.282
4893.279,30.419,27.767,7.53
4894.406,31.108,27.993,7.617
4895.533,32.023,28.352,7.763
4896.661,30.16,27.937,8.056
4897.788,29.599,28.13,7.901
4898.916,28.051,27.926,7.616
4900.044,28.711,27.909,7.673
4901.173,29.424,27.372,7.768
4902.301,27.675,27.133,7.429
4903.43,28.834,27.959,7.099
4904.559,31.121,27.206,7.344
4905.689,30.098,27.053,7.953
4906.819,29.244,27.251,8.347
4907.949,30.225,27.657,8.348
4909.079,28.738,27.962,7.507
4910.209,30.664,27.736,7.377
4911.34,30.912,27.274,7.23
4912.471,31.708,27.73,7.38
4913.602,29.28,28.579,7.631
4914.734,33.442,28.406,7.7
4915.866,30.827,27.789,8.125
4916.998,31.451,28.143,8.337
4918.13,29.245,28.312,8.292
4919.263,29.095,27.642,7.298
4920.395,30.101,26.981,6.772
4921.528,28.422,26.802,6.642
4922.662,28.118,26.792,6.495
4923.795,28.464,26.59,7.116
4924.929,29.51,26.722,7.29
4926.063,29.635,27.008,7.447
4927.198,29.778,27.313,7.417
4928.332,31.949,27.689,7.118
4929.467,32.26,27.808,7.166
4930.603,30.542,27.462,7.345
4931.738,30.234,27.309,7.468
4932.874,32.592,26.621,7.434
4934.01,31.408,26.689,7.25
4935.146,31.445,27.448,6.948
4936.282,32.898,28.014,7.018
4937.419,31.088,27.896,7.514
4938.556,31.664,27.8,7.649
4939.693,32.387,27.961,7.503
4940.831,31.973,28.371,7.519
4941.969,31.762,28.227,7.57
4943.107,33.096,27.608,7.448
4944.245,33.194,27.293,7.524
4945.384,31.663,27.214,7.593
4946.523,31.413,27.114,7.333
4947.662,33.402,26.629,7.368
4948.801,32.082,26.059,7.294
4949.941,31.002,25.941,7.434
4951.081,29.848,26.433,7.208
4952.221,30.504,26.787,7.333
4953.361,31.762,26.139,8.03
4954.502,30.348,26.859,8.784
4955.643,28.471,26.642,8.163
4956.784,31.559,25.64,7.297
4957.926,31.464,26.052,6.862
4959.067,30.164,26.023,6.785
4960.209,28.482,25.524,6.982
4961.352,29.461,25.287,7.169
4962.494,29.868,25.81,7.26
4963.637,30.744,26.347,7.355
4964.78,30.649,26.077,7.532
4965.923,27.8,26.022,7.782
4967.067,28.647,25.883,7.96
4968.211,29.234,25.888,7.836
4969.355,29.355,25.918,8.086
4970.499,29.153,25.687,8.194
4971.644,28.738,25.476,8.009
4972.789,29.841,26.281,8.28
4973.934,28.925,26.517,8.605
4975.079,30.1,26.353,8.761
4976.225,33.108,26.557,9.037
4977.371,30.617,26.956,9.277
4978.517,30.154,26.902,9.49
4979.664,31.509,26.773,9.542
4980.81,31.172,26.74,10.047
4981.957,28.599,26.176,10.791
4983.105,28.765,26.276,10.605
4984.252,29.403,26.694,10.215
4985.4,30.716,26.199,10.711
4986.548,29.142,25.957,10.416
4987.696,30.26,25.806,10.224
4988.845,24.41,25.581,10.671
4989.994,25.205,25.615,10.216
4991.143,29.426,25.756,9.775
4992.292,29.408,25.683,9.632
4993.442,28.312,25.784,8.654
4994.592,28.995,25.274,8.633
4995.742,27.602,26.224,8.821
4996.892,28.649,26.645,8.68
4998.043,29.317,26.387,8.054
4999.194,30.391,26.842,7.883
5000.345,30.925,26.398,7.786
5001.497,28.033,26.765,7.592
5002.649,28.576,26.286,7.911
5003.801,27.935,26.413,8.281
5004.953,29.063,26.901,7.563
5006.106,26.903,26.303,7.792
5007.258,30.465,26.36,7.873
5008.411,30.37,26.518,7.525
5009.565,29.492,26.147,7.817
5010.718,27.65,25.793,7.745
5011.872,26.549,25.852,7.502
5013.026,26.408,25.979,7.205
5014.181,28.471,25.669,6.645
5015.336,26.981,25.913,6.441
5016.491,25.403,25.838,6.699
5017.646,26.661,25.336,7.024
5018.801,28.286,25.402,6.906
5019.957,27.913,26.198,6.58
5021.113,26.823,25.476,6.539
5022.269,28.476,25.356,6.713
5023.426,27.299,25.783,6.791
5024.583,27.799,25.447,6.82
5025.74,25.274,24.793,6.976
5026.897,25.152,25.136,7.202
5028.055,26.003,25.609,7.058
5029.213,25.952,26.053,6.847
5030.371,25.475,26.136,7.008
5031.529,26.406,25.973,6.995
5032.688,28.347,25.869,6.962
5033.847,27.158,25.925,7.071
5035.006,28.221,25.842,7.323
5036.166,27.026,25.771,7.237
5037.325,27.343,26.555,6.639
5038.485,25.735,26.777,6.478
5039.646,28.628,26.292,6.572
5040.806,28.23,26.197,6.603
5041.967,28.007,26.012,6.496
5043.128,28.957,25.617,6.062
5044.289,27.774,25.581,6.659
5045.451,27.534,25.385,6.915
5046.613,26.364,25.366,6.865
5047.775,27.536,26.12,7.393
5048.938,25.589,26.36,7.034
5050.1,27.584,26.087,6.721
5051.263,26.76,26.207,6.548
5052.426,27.632,26.16,6.608
5053.59,27.047,26.031,6.866
5054.754,26.047,26.432,6.83
5055.918,27.255,26.671,6.856
5057.082,28.194,26.537,6.907
5058.247,28.562,26.436,6.74
5059.411,31.605,26.274,6.692
5060.577,28.676,26.087,6.91
5061.742,28.376,26.177,6.809
5062.908,28.605,26.572,7.092
5064.073,30.498,26.72,7.582
5065.24,30.802,26.313,7.235
5066.406,29.809,26.246,6.992
5067.573,28.303,26.449,6.985
5068.74,28.923,26.364,7.181
5069.907,29.171,26.744,7.202
5071.075,27.68,26.362,7.473
5072.242,26.896,26.451,7.455
5073.41,27.376,26.922,6.984
5074.579,26.789,27.295,6.488
5075.747,25.683,27.525,6.615
5076.916,26.897,27.836,7.021
5078.085,28.559,27.831,7.078
5079.255,28.291,28.113,6.81
5080.424,28.455,28.132,6.654
5081.594,30.388,27.921,6.527
5082.765,29.789,28.181,7.527
5083.935,30.567,28.631,8.379
5085.106,31.786,28.025,8.056
5086.277,29.295,28.182,8.171
5087.448,27.065,28.179,8.748
5088.62,27.057,27.943,9.01
5089.792,28.901,28.422,8.266
5090.964,30.562,28.692,7.629
5092.136,28.83,28.684,7.464
5093.309,27.528,28.771,7.306
5094.482,29.096,28.769,7.33
5095.655,28.144,28.762,7.203
5096.828,29.911,29.024,6.894
5098.002,31.091,29.221,6.949
5099.176,31.969,29.255,6.837
5100.35,31.009,30.076,6.639
5101.525,30.666,30.197,7.272
5102.7,30.508,29.879,7.252
5103.875,32.296,30.571,6.891
5105.05,32.162,30.942,7.047
5106.226,31.518,30.672,7.221
5107.402,33.325,31.333,6.855
5108.578,32.021,31.673,6.561
5109.754,34.096,32.018,6.653
5110.931,32.956,33.173,6.435
5112.108,34.328,32.495,6.684
5113.285,34.707,32.855,6.707
5114.463,36.153,33.3,6.832
5115.64,37.033,33.439,6.681
5116.818,37.239,33.819,6.383
5117.997,36.828,34.884,6.557
5119.175,37.753,35.772,6.67
5120.354,40.704,35.441,7.052
5121.533,41.524,36.352,6.284
5122.713,43.665,38.137,6.103
5123.892,43.092,39.023,6.783
5125.072,47.937,38.75,6.236
5126.253,48.159,39.828,5.732
5127.433,45.306,39.922,6.195
5128.614,46.89,37.895,6.659
5129.795,44.175,36.482,6.524
5130.976,43.367,36.798,6.6
5132.158,44.75,36.956,7.067
5133.34,44.034,35.288,6.862
5134.522,42.485,34.374,6.99
5135.704,41.356,34.383,7.32
5136.887,39.762,33.857,7.124
5138.07,38.806,33.276,6.884
5139.253,37.701,33.675,6.857
5140.437,40.107,33.062,6.884
5141.62,39.967,32.748,6.928
5142.804,38.942,32.778,6.908
5143.989,35.39,33.136,7.109
5145.173,36.24,33.102,7.25
5146.358,34.058,32.225,7.052
5147.543,35.613,32.018,7.093
5148.729,33.09,32.321,7.168
5149.914,30.428,32.467,6.906
5151.1,32.177,32.126,7.505
5152.286,30.947,31.576,7.722
5153.473,29.826,31.154,7.518
5154.66,28.735,30.551,8.224
5155.847,29.833,30.297,8.727
5157.034,30.352,30.33,8.389
5158.222,28.574,30.168,7.863
5159.41,29.075,29.645,7.473
5160.598,29.807,29.331,7.206
5161.786,28.892,29.945,7.387
5162.975,29.959,29.457,7.335
5164.164,31.783,29.705,6.961
5165.353,30.483,30.198,6.823
5166.542,28.994,30.222,6.633
5167.732,30.259,29.94,5.826
5168.922,31.319,29.62,5.408
5170.113,29.046,29.382,5.905
5171.303,27.202,28.958,6.121
5172.494,29.398,28.673,5.78
5173.685,30.814,29.114,5.548
5174.877,28.944,29.829,5.902
5176.068,28.617,28.872,6.35
5177.26,30.139,28.571,6.508
5178.453,28.311,28.602,6.649
5179.645,27.68,28.557,6.625
5180.838,28.915,28.589,6.662
5182.031,28.139,28.908,6.628
5183.224,29.51,29.123,5.995
5184.418,30.513,29.261,5.159
5185.612,28.848,29.137,5.201
5186.806,27.203,28.879,6.025
5188,26.631,28.537,6.912
5189.195,25.36,28.199,7.564
5190.39,26.161,28.143,7.321
5191.585,29.292,27.273,6.708
5192.781,29.422,27.574,6.419
5193.977,26.338,27.865,6.335
5195.173,29.753,27.773,6.329
5196.369,30.015,28.177,6.739
5197.566,29.599,28.453,8.129
5198.763,29.098,29.148,11.776
5199.96,29.864,28.546,14.736
5201.157,28.522,28.135,13.968
5202.355,29.857,28.617,11.64
5203.553,28.388,28.76,9.784
5204.752,27.577,27.942,8.403
5205.95,29.405,28.027,7.32
5207.149,28.368,27.471,6.272
5208.348,28.073,27.4,6.152
5209.547,28.066,28.167,6.513
5210.747,27.839,28.447,6.448
5211.947,27.623,27.802,6.851
5213.147,30.492,28.079,6.995
5214.348,28.471,28.771,6.991
5215.549,28.776,29.047,6.839
5216.75,31.016,29.008,6.26
5217.951,27.295,29.215,6.713
5219.153,29.872,29.421,6.943
5220.355,30.468,29.511,7.247
5221.557,30.745,31.12,7.595
5222.759,28.485,31.739,7.357
5223.962,32.653,31.034,7.224
5225.165,35.197,31.45,7.884
5226.368,36.797,33.212,7.563
5227.572,38.442,34.332,6.681
5228.776,40.244,34.844,6.013
5229.98,41.544,34.579,6.174
5231.184,37.097,33.498,7.046
5232.389,33.154,32.021,7.189
5233.594,30.901,30.706,7.127
5234.799,30.408,29.39,6.673
5236.004,28.654,27.721,6.362
5237.21,26.817,26.902,6.567
5238.416,26.925,26.917,7.257
5239.623,28.534,26.725,8.052
5240.829,27.296,26.654,8.413
5242.036,27.415,26.533,7.997
5243.243,27.885,27.042,7.18
5244.451,28.21,26.952,6.715
5245.658,28.22,26.686,6.811
5246.866,29.112,27.555,6.774
5248.075,29.346,27.941,6.561
5249.283,26.943,27.294,6.631
5250.492,28.137,27.034,6.768
5251.701,28.387,26.767,6.953
5252.91,25.876,26.505,7.057
5254.12,26.406,26.737,6.849
5255.33,26.535,26.764,6.786
5256.54,25.074,27.302,7.452
5257.751,25.132,27.551,8.22
5258.962,26.033,27.696,7.952
5260.173,28.004,27.899,7.119
5261.384,27.636,28.127,6.743
5262.596,27.379,28.716,6.512
5263.808,28.486,28.913,6.366
5265.02,27.725,29.315,5.895
5266.232,26.718,29.726,5.574
5267.445,27.381,30.119,5.604
5268.658,27.886,30.831,5.78
5269.871,27.429,31.739,5.796
5271.085,28.959,32.411,5.865
5272.299,27.952,33.825,6.316
5273.513,30.211,35.603,6.728
5274.727,33.626,37.822,6.659
5275.942,38.866,40.698,6.648
5277.157,50.795,42.982,6.945
5278.372,64.345,45.83,7.314
5279.588,74.18,50.954,7.063
5280.803,71.289,52.102,6.484
5282.019,57.674,47.167,6.448
5283.236,46.016,39.987,6.41
5284.453,37.002,33.388,6.164
5285.669,32.938,31.663,6.159
5286.887,30.605,29.68,6.552
5288.104,29.715,27.764,6.929
5289.322,29.325,27.209,6.983
5290.54,27.043,27.629,7.045
5291.758,26.155,28.262,6.96
5292.977,27.57,27.668,7.042
5294.196,27.177,27.626,6.937
5295.415,26.764,27.903,6.81
5296.634,28.271,27.779,7.035
5297.854,29.525,27.526,6.771
5299.074,30.028,28.113,6.652
5300.294,27.086,27.962,7.327
5301.515,28.755,28.071,7.431
5302.736,28.117,28.227,7.373
5303.957,27.667,27.974,7.26
5305.178,28.297,27.751,6.988
5306.4,28.897,28.529,7.239
5307.622,29.148,28.15,7.502
5308.844,29.489,27.944,7.208
5310.067,29.009,27.32,7.105
5311.29,28.601,26.667,6.875
5312.513,28.419,27.122,6.741
5313.736,27.25,27.425,6.992
5314.96,24.189,26.856,7.321
5316.184,25.659,26.893,7.133
5317.408,24.576,26.868,6.623
5318.633,26.057,26.603,6.932
5319.858,27.053,26.744,7.251
5321.083,27.527,26.88,7.045
5322.308,30.224,27.198,6.834
5323.534,31.015,26.869,7.161
5324.76,27.328,26.777,7.396
5325.986,27.49,27.023,6.672
5327.212,27.267,26.877,6.884
5328.439,26.546,26.863,6.738
5329.666,27.036,27.181,6.029
5330.893,29.175,26.947,6.506
5332.121,28.654,26.718,7.524
5333.349,27.496,26.89,7.25
5334.577,28.167,27.11,6.755
5335.806,29.777,27.068,7.024
5337.034,28.643,27.054,7.285
5338.263,28.045,26.953,6.924
5339.493,27.165,26.698,6.926
5340.722,26.515,26.292,7.161
5341.952,25.668,25.981,6.701
5343.182,25.225,26.24,7.006
5344.413,25.994,26.331,7.347
5345.644,26.457,26.128,7.447
5346.875,27.31,26.074,6.841
5348.106,27.693,26.08,6.484
5349.338,27.163,25.926,6.767
5350.569,26.439,26.275,7.356
5351.802,27.653,26.238,7.841
5353.034,27.246,25.852,7.229
5354.267,28.271,25.848,6.776
5355.5,28.508,25.724,6.661
5356.733,27.005,24.981,6.636
5357.967,26.882,25.504,7.15
5359.2,26.083,25.823,6.798
5360.435,25.703,25.443,6.629
5361.669,26.873,25.236,6.437
5362.904,26.803,25.675,6.44
5364.139,27.291,26.146,6.503
5365.374,27.656,25.772,6.417
5366.61,28.382,25.81,6.534
5367.845,27.615,25.969,6.548
5369.082,27.251,25.801,6.579
5370.318,27.255,25.667,6.704
5371.555,26.971,25.839,6.381
5372.792,27.387,25.258,6.17
5374.029,27.504,25.239,6.506
5375.266,28.269,25.295,6.619
5376.504,26.531,25.146,6.935
5377.742,25.158,25.09,7.171
5378.981,25.817,25.347,6.767
5380.22,25.501,25.419,6.451
5381.459,25.622,25.837,6.746
5382.698,26.742,25.547,6.658
5383.937,26.507,25.427,6.386
5385.177,25.332,25.743,6.254
5386.417,25.318,25.67,6.38
5387.658,27.725,25.201,6.432
5388.898,27.443,25.242,6.252
5390.139,26.242,25.681,6.134
5391.381,27.144,26.008,6.394
5392.622,26.277,26.081,6.559
5393.864,26.221,26.226,6.663
5395.106,28.077,26.618,6.453
5396.349,30.472,26.196,6.196
5397.591,28.485,26.091,6.23
5398.834,26.761,26.398,6.179
5400.078,29.222,26.426,6.305
5401.321,26.271,25.833,6.538
5402.565,24.331,25.478,6.429
5403.809,26.412,25.483,6.553
5405.054,24.923,25.212,6.466
5406.298,25.498,25.022,5.984
5407.543,25.361,25.181,6.149
5408.789,22.468,25.375,6.089
5410.034,25.791,25.346,6.126
5411.28,24.736,26.074,6.623
5412.526,23.045,25.95,6.165
5413.772,27.315,25.644,6.037
5415.019,27.144,25.978,6.515
5416.266,26.942,26.477,6.494
5417.513,26.33,26.116,6.492
5418.761,26.102,26.435,6.666
5420.009,25.758,26.311,6.434
5421.257,25.407,26.513,6.731
5422.505,24.659,26.864,6.952
5423.754,24.748,26.57,6.798
5425.003,25.645,26.936,6.541
5426.253,26.841,27.024,6.312
5427.502,27.799,26.674,6.431
5428.752,27.172,26.554,6.377
5430.002,26.795,26.804,6.31
5431.253,28.249,27.047,6.018
5432.503,25.979,27.266,6.242
5433.754,26.427,27.058,6.396
5435.006,26.63,27.598,6.395
5436.257,24.974,27.793,6.608
5437.509,27.26,27.41,6.493
5438.761,29.346,27.444,6.619
5440.014,29.425,27.783,6.733
5441.267,26.896,28.314,6.656
5442.52,28.772,28.355,6.739
5443.773,29.739,28.316,6.802
5445.027,28.613,28.3,6.738
5446.28,27.015,27.837,6.771
5447.535,26.338,26.997,6.634
5448.789,25.053,26.88,6.474
5450.044,24.443,26.426,6.691
5451.299,23.799,26.035,7.103
5452.554,24.826,26.116,6.789
5453.81,24.66,26.303,6.781
5455.066,23.243,26.183,6.775
5456.322,23.677,26.632,6.308
5457.579,23.818,27.209,6.455
5458.835,26.547,27.423,7.095
5460.092,28.088,27.693,9.94
5461.35,27.415,28.304,21.238
5462.608,26.785,27.976,31.937
5463.865,26.817,27.999,27.059
5465.124,24.297,27.31,14.149
5466.382,23.332,27.007,9.265
5467.641,23.851,27.117,7.637
5468.9,24.606,26.737,7.778
5470.16,24.526,27.001,7.465
5471.419,28.071,27.549,7.195
5472.679,27.488,27.64,6.95
5473.94,25.615,27.559,7.109
5475.2,27.364,27.604,7.347
5476.461,26.511,27.702,7.135
5477.722,25.632,27.755,6.847
5478.984,24.958,27.666,6.718
5480.245,25.628,27.943,6.573
5481.507,27.62,28.392,6.836
5482.77,27.164,28.6,7.195
5484.032,29.178,28.525,7.42
5485.295,28.417,28.565,7.504
5486.558,28.3,28.033,7.316
5487.822,27.941,27.876,7.206
5489.086,26.434,27.823,7.029
5490.35,25.182,27.291,6.877
5491.614,24.011,26.464,7.018
5492.879,24.538,26.441,6.571
5494.144,22.421,26.756,6.866
5495.409,24.176,26.961,6.93
5496.674,27.536,27.102,6.623
5497.94,27.297,27.36,6.791
5499.206,28.976,27.732,7.021
5500.473,25.994,27.907,7.216
5501.739,26.04,27.765,6.848
5503.006,27.996,27.521,7.024
5504.273,26.831,27.566,6.753
5505.541,28.508,27.781,6.68
5506.809,27.541,27.774,6.907
5508.077,29.27,27.649,6.32
5509.345,27.429,27.254,6.826
5510.614,26.598,27.083,6.935
5511.883,26.492,27.182,6.927
5513.152,25.258,27.22,6.765
5514.422,23.909,27.053,7.035
5515.692,26.023,27.256,7.65
5516.962,28.648,27.859,7.451
5518.233,28.769,27.725,7.248
5519.503,26.424,27.502,7.003
5520.774,27.946,27.808,7.023
5522.046,27.06,28.355,7.535
5523.317,27.293,28.503,7.518
5524.589,27.163,28.033,7.346
5525.862,28.445,28.433,6.938
5527.134,29.145,28.494,6.56
5528.407,28.664,27.996,6.813
5529.68,26.178,28.052,6.93
5530.953,28.196,28.23,6.82
5532.227,28.689,28.249,6.691
5533.501,27.352,28.434,6.792
5534.775,26.379,28.079,6.611
5536.05,24.653,27.563,6.841
5537.325,27.677,27.726,6.997
5538.6,26.96,27.545,6.573
5539.875,25.469,27.791,6.528
5541.151,27.424,27.58,7.126
5542.427,26.951,27.518,7.425
5543.704,26.847,27.984,7.869
5544.98,28.98,28.401,8.144
5546.257,27.278,28.242,8.539
5547.534,27.266,28.259,8.07
5548.812,27.871,28.337,7.222
